Name,Household Income,Per Capita Income,Population,Median Age,Median Rent,Average Year Home Built,Median Home Value,Median Mortgage Cost,state,Zipcode
ZCTA5 02763,120000.0,37026.0,1676.0,39.2,844.0,1978.0,,2261.0,25,02763
ZCTA5 02764,81591.0,37241.0,4006.0,41.9,841.0,1968.0,,2191.0,25,02764
ZCTA5 02766,80543.0,30094.0,19123.0,38.8,821.0,1980.0,1606494100.0,2128.0,25,02766
ZCTA5 02767,77865.0,34343.0,13461.0,40.9,1154.0,1979.0,1211975000.0,2316.0,25,02767
ZCTA5 02769,82152.0,35661.0,11570.0,42.6,821.0,1976.0,,2191.0,25,02769
ZCTA5 02770,99531.0,36772.0,5199.0,41.8,1401.0,1984.0,712294400.0,2203.0,25,02770
ZCTA5 02771,75267.0,33951.0,13785.0,43.4,926.0,1967.0,,1971.0,25,02771
ZCTA5 02777,72061.0,35011.0,15903.0,44.4,736.0,1963.0,1642562400.0,1810.0,25,02777
ZCTA5 02779,89549.0,30738.0,6411.0,38.9,1239.0,1986.0,,2225.0,25,02779
ZCTA5 02780,51446.0,25861.0,48972.0,40.2,760.0,1958.0,,1806.0,25,02780
ZCTA5 02790,76663.0,35566.0,16074.0,47.2,799.0,1971.0,,1878.0,25,02790
ZCTA5 02791,64583.0,51487.0,46.0,62.6,-666666666.0,1961.0,,-666666666.0,25,02791
ZCTA5 02802,67813.0,56417.0,582.0,48.3,746.0,1939.0,,1373.0,44,02802
ZCTA5 02804,73125.0,32409.0,2657.0,45.6,-666666666.0,1964.0,250346600.0,1690.0,44,02804
ZCTA5 02806,103211.0,50796.0,16352.0,43.7,1175.0,1955.0,2760505900.0,2539.0,44,02806
ZCTA5 02807,90789.0,52336.0,863.0,53.8,717.0,1973.0,,2478.0,44,02807
ZCTA5 02808,68056.0,29132.0,2491.0,36.3,704.0,1978.0,175273400.0,1926.0,44,02808
ZCTA5 02809,60934.0,31307.0,22792.0,42.2,696.0,1958.0,2166077100.0,2218.0,44,02809
ZCTA5 02812,87222.0,35396.0,1901.0,37.5,1281.0,1986.0,231455000.0,2008.0,44,02812
ZCTA5 02813,72786.0,37194.0,7823.0,44.6,924.0,1974.0,932045200.0,1701.0,44,02813
ZCTA5 02814,81228.0,32612.0,7584.0,43.8,708.0,1968.0,771518800.0,1953.0,44,02814
ZCTA5 02815,132411.0,40663.0,256.0,40.3,-666666666.0,1985.0,,1891.0,44,02815
ZCTA5 02816,64411.0,29632.0,32646.0,42.3,727.0,1970.0,2560697000.0,1876.0,44,02816
ZCTA5 02817,80764.0,37115.0,6081.0,41.6,1132.0,1989.0,566826800.0,2209.0,44,02817
ZCTA5 02818,85682.0,51187.0,18189.0,44.6,1044.0,1968.0,,2623.0,44,02818
ZCTA5 02822,95990.0,37006.0,6379.0,42.1,790.0,1982.0,711930000.0,2154.0,44,02822
ZCTA5 02825,89276.0,37832.0,5381.0,44.0,814.0,1973.0,,1936.0,44,02825
ZCTA5 02826,29615.0,19999.0,450.0,46.7,883.0,1939.0,,2092.0,44,02826
ZCTA5 02827,85278.0,35538.0,2149.0,47.0,1221.0,1974.0,230764000.0,2114.0,44,02827
ZCTA5 02828,77333.0,36672.0,7590.0,46.9,971.0,1969.0,719286700.0,2140.0,44,02828
ZCTA5 02830,71111.0,32163.0,6788.0,42.1,693.0,1964.0,504858800.0,1908.0,44,02830
ZCTA5 02831,82750.0,31824.0,3340.0,42.7,773.0,1972.0,,2174.0,44,02831
ZCTA5 02832,66379.0,31074.0,5222.0,43.2,591.0,1981.0,426711000.0,1978.0,44,02832
ZCTA5 02833,52995.0,38569.0,495.0,59.0,342.0,1988.0,,1666.0,44,02833
ZCTA5 02835,85337.0,47854.0,5420.0,49.5,1031.0,1971.0,,2025.0,44,02835
ZCTA5 02836,69191.0,35892.0,119.0,30.8,-666666666.0,1957.0,,2117.0,44,02836
ZCTA5 02837,91319.0,49736.0,3491.0,50.1,879.0,1972.0,,2180.0,44,02837
ZCTA5 02838,52179.0,26193.0,3780.0,38.9,748.0,1939.0,189459500.0,1711.0,44,02838
ZCTA5 02839,72321.0,30815.0,1744.0,42.6,845.0,1975.0,,1773.0,44,02839
ZCTA5 02840,57953.0,37713.0,23438.0,39.2,1026.0,1939.0,2644601700.0,2183.0,44,02840
ZCTA5 02841,-666666666.0,28023.0,967.0,25.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44,02841
ZCTA5 02842,70614.0,35004.0,16122.0,41.7,1101.0,1967.0,1641153500.0,2126.0,44,02842
ZCTA5 02852,76937.0,39272.0,22587.0,42.3,832.0,1968.0,2322508400.0,2042.0,44,02852
ZCTA5 02857,76955.0,36977.0,8479.0,46.8,833.0,1964.0,,1713.0,44,02857
ZCTA5 02858,82500.0,55809.0,554.0,55.2,1015.0,1974.0,,2281.0,44,02858
ZCTA5 02859,64935.0,29053.0,6610.0,43.2,736.0,1963.0,498764300.0,1990.0,44,02859
ZCTA5 02860,32169.0,20518.0,43960.0,36.3,652.0,1939.0,1375986900.0,1864.0,44,02860
ZCTA5 02861,55389.0,25341.0,27434.0,39.2,780.0,1945.0,1395700500.0,1708.0,44,02861
ZCTA5 02863,29268.0,14973.0,19374.0,30.3,652.0,1939.0,301238300.0,1965.0,44,02863
ZCTA5 02864,73397.0,34647.0,33340.0,42.0,687.0,1968.0,2942967000.0,1966.0,44,02864
ZCTA5 02865,81892.0,39909.0,16878.0,43.0,731.0,1965.0,,2008.0,44,02865
ZCTA5 02871,73806.0,41692.0,17222.0,45.0,1277.0,1971.0,,2193.0,44,02871
ZCTA5 02872,-666666666.0,,105.0,66.0,-666666666.0,1939.0,,-666666666.0,44,02872
ZCTA5 02873,63750.0,36033.0,172.0,49.7,-666666666.0,1939.0,,1742.0,44,02873
ZCTA5 02874,108214.0,43929.0,6132.0,38.7,1124.0,1983.0,821210100.0,2422.0,44,02874
ZCTA5 02875,80217.0,39656.0,375.0,46.5,1099.0,1957.0,,1700.0,44,02875
ZCTA5 02876,57105.0,40671.0,281.0,61.2,882.0,2001.0,,-666666666.0,44,02876
ZCTA5 02878,68706.0,35129.0,15738.0,47.0,685.0,1968.0,,1951.0,44,02878
ZCTA5 02879,74970.0,40335.0,20620.0,46.9,858.0,1976.0,2772125300.0,2191.0,44,02879
ZCTA5 02881,79861.0,17773.0,7651.0,19.8,986.0,1968.0,,2321.0,44,02881
ZCTA5 02882,64668.0,41275.0,14013.0,41.6,982.0,1973.0,,2225.0,44,02882
ZCTA5 02885,54609.0,30835.0,10652.0,42.7,736.0,1952.0,852050200.0,1968.0,44,02885
ZCTA5 02886,58717.0,34139.0,29080.0,44.8,911.0,1964.0,2243750900.0,1886.0,44,02886
ZCTA5 02888,58083.0,30557.0,19805.0,43.2,951.0,1954.0,1483944400.0,1684.0,44,02888
ZCTA5 02889,63552.0,29620.0,28409.0,42.2,857.0,1957.0,,1765.0,44,02889
ZCTA5 02891,59205.0,34243.0,21078.0,44.8,834.0,1967.0,,1933.0,44,02891
ZCTA5 02892,75568.0,38059.0,4200.0,47.9,644.0,1986.0,482760300.0,2087.0,44,02892
ZCTA5 02893,51809.0,27364.0,29487.0,39.0,840.0,1959.0,1428627700.0,1835.0,44,02893
ZCTA5 02894,84583.0,36342.0,552.0,45.1,938.0,1992.0,,1720.0,44,02894
ZCTA5 02895,38356.0,20979.0,41244.0,36.4,637.0,1939.0,,1737.0,44,02895
ZCTA5 02896,77088.0,36294.0,11651.0,47.2,856.0,1966.0,1074593000.0,1876.0,44,02896
ZCTA5 02898,82188.0,30614.0,1362.0,44.2,-666666666.0,1986.0,,2057.0,44,02898
ZCTA5 02903,24387.0,25863.0,10096.0,27.0,833.0,1952.0,209650000.0,1871.0,44,02903
ZCTA5 02904,40366.0,25202.0,28662.0,40.6,717.0,1969.0,1505347700.0,1729.0,44,02904
ZCTA5 02905,42763.0,21270.0,25936.0,29.6,721.0,1939.0,,1874.0,44,02905
ZCTA5 02906,66020.0,45056.0,28039.0,29.3,993.0,1939.0,2592718400.0,2620.0,44,02906
ZCTA5 02907,31068.0,14044.0,28015.0,28.8,679.0,1939.0,466234600.0,1695.0,44,02907
ZCTA5 02908,41855.0,19850.0,37533.0,28.8,780.0,1939.0,1085961500.0,1655.0,44,02908
ZCTA5 02909,33109.0,15594.0,43446.0,29.1,700.0,1939.0,804374000.0,1823.0,44,02909
ZCTA5 02910,56086.0,27687.0,20715.0,39.0,810.0,1945.0,,1811.0,44,02910
ZCTA5 02911,51010.0,26455.0,15939.0,38.9,859.0,1963.0,813810300.0,1742.0,44,02911
ZCTA5 02912,-666666666.0,4662.0,1898.0,19.8,-666666666.0,1939.0,,-666666666.0,44,02912
ZCTA5 02914,43267.0,22661.0,22291.0,40.1,710.0,1954.0,,1672.0,44,02914
ZCTA5 02915,50000.0,29985.0,16210.0,45.6,828.0,1959.0,1048504000.0,1696.0,44,02915
ZCTA5 02916,65054.0,36758.0,8644.0,43.6,742.0,1955.0,,1925.0,44,02916
ZCTA5 02917,68955.0,28210.0,13882.0,34.1,777.0,1975.0,,1925.0,44,02917
ZCTA5 02919,56963.0,29226.0,28887.0,43.5,816.0,1970.0,1915433100.0,1848.0,44,02919
ZCTA5 02920,50669.0,25728.0,38276.0,42.4,865.0,1960.0,2063184400.0,1806.0,44,02920
ZCTA5 02921,95556.0,39576.0,11865.0,42.3,741.0,1986.0,,2324.0,44,02921
ZCTA5 03031,113260.0,49086.0,11201.0,43.5,1293.0,1976.0,,2601.0,33,03031
ZCTA5 03032,94275.0,36070.0,4993.0,41.3,1010.0,1982.0,533237200.0,2106.0,33,03032
ZCTA5 03033,102785.0,37653.0,4979.0,40.9,960.0,1988.0,480144600.0,2462.0,33,03033
ZCTA5 03034,94853.0,37714.0,3970.0,45.4,1600.0,1976.0,,2019.0,33,03034
ZCTA5 03036,108204.0,41261.0,4759.0,42.0,1011.0,1990.0,515610000.0,2523.0,33,03036
ZCTA5 03037,90449.0,37243.0,4229.0,42.2,992.0,1980.0,418581200.0,2205.0,33,03037
ZCTA5 03038,67500.0,31215.0,33495.0,38.5,922.0,1980.0,1938282500.0,2115.0,33,03038
ZCTA5 03042,76885.0,32462.0,6352.0,42.5,846.0,1983.0,,2051.0,33,03042
ZCTA5 03043,83036.0,39496.0,1603.0,47.7,791.0,1980.0,195751900.0,2232.0,33,03043
ZCTA5 03044,83879.0,32531.0,4260.0,38.8,1331.0,1986.0,339922900.0,2179.0,33,03044
ZCTA5 03045,76703.0,33848.0,13614.0,41.8,1039.0,1977.0,,2013.0,33,03045
ZCTA5 03046,98482.0,43681.0,2756.0,44.6,1344.0,1983.0,249434800.0,2215.0,33,03046
ZCTA5 03047,74688.0,32091.0,1488.0,44.3,692.0,1977.0,,2023.0,33,03047
ZCTA5 03048,60799.0,28666.0,3696.0,41.7,648.0,1971.0,,1694.0,33,03048
ZCTA5 03049,102159.0,49657.0,7679.0,44.2,1236.0,1982.0,,2502.0,33,03049
ZCTA5 03051,85500.0,34615.0,24484.0,40.4,1028.0,1982.0,2045576600.0,2134.0,33,03051
ZCTA5 03052,108466.0,37412.0,8263.0,38.5,1054.0,1988.0,,2253.0,33,03052
ZCTA5 03053,92726.0,37988.0,23967.0,39.8,1097.0,1982.0,,2255.0,33,03053
ZCTA5 03054,90014.0,40093.0,25540.0,41.8,1117.0,1981.0,2360547000.0,2145.0,33,03054
ZCTA5 03055,68451.0,32855.0,15079.0,39.5,956.0,1981.0,,2054.0,33,03055
ZCTA5 03057,93438.0,37212.0,2421.0,42.9,967.0,1981.0,244123500.0,2527.0,33,03057
ZCTA5 03060,45437.0,26048.0,28847.0,35.4,900.0,1954.0,,1836.0,33,03060
ZCTA5 03062,83468.0,37309.0,27476.0,40.3,1098.0,1980.0,2121277600.0,2254.0,33,03062
ZCTA5 03063,76733.0,38455.0,15814.0,37.7,1065.0,1980.0,1091595500.0,1950.0,33,03063
ZCTA5 03064,67161.0,34803.0,14686.0,38.9,842.0,1952.0,,2081.0,33,03064
ZCTA5 03070,94076.0,40399.0,5287.0,39.6,830.0,1987.0,537825900.0,2331.0,33,03070
ZCTA5 03071,85149.0,33993.0,5100.0,38.3,694.0,1984.0,413211700.0,2123.0,33,03071
ZCTA5 03076,96852.0,37594.0,12850.0,40.1,860.0,1978.0,1299309200.0,2592.0,33,03076
ZCTA5 03077,63920.0,28432.0,10207.0,39.0,932.0,1981.0,,1972.0,33,03077
ZCTA5 03079,76779.0,35290.0,28824.0,42.4,974.0,1973.0,2555799800.0,2118.0,33,03079
ZCTA5 03082,85518.0,35941.0,1411.0,43.8,867.0,1971.0,,2073.0,33,03082
ZCTA5 03084,51875.0,28802.0,1571.0,44.9,1063.0,1982.0,,2311.0,33,03084
ZCTA5 03086,67557.0,36229.0,3791.0,44.4,777.0,1969.0,325466400.0,2021.0,33,03086
ZCTA5 03087,118242.0,49552.0,13603.0,42.8,1325.0,1984.0,1761880400.0,2570.0,33,03087
ZCTA5 03101,26429.0,29912.0,3055.0,32.4,823.0,1939.0,,2150.0,33,03101
ZCTA5 03102,48925.0,25034.0,31575.0,34.3,868.0,1955.0,,1741.0,33,03102
ZCTA5 03103,50721.0,22588.0,36780.0,34.3,821.0,1948.0,1467269700.0,1824.0,33,03103
ZCTA5 03104,60923.0,32079.0,32844.0,38.2,906.0,1957.0,1838351800.0,2046.0,33,03104
ZCTA5 03106,86117.0,35299.0,13382.0,39.7,965.0,1984.0,1159430300.0,2152.0,33,03106
ZCTA5 03109,73098.0,33546.0,9673.0,41.0,810.0,1975.0,766148900.0,2096.0,33,03109
ZCTA5 03110,128656.0,54065.0,21180.0,42.5,1357.0,1987.0,2565085300.0,2686.0,33,03110
ZCTA5 03215,52159.0,48102.0,318.0,57.2,-666666666.0,1982.0,77434800.0,2391.0,33,03215
ZCTA5 03216,70750.0,30215.0,2133.0,47.3,857.0,1970.0,158863400.0,1640.0,33,03216
ZCTA5 03217,40213.0,21421.0,1653.0,40.8,566.0,1983.0,85873100.0,1261.0,33,03217
ZCTA5 03218,98083.0,28064.0,805.0,37.3,-666666666.0,1972.0,,2179.0,33,03218
ZCTA5 03220,62767.0,25409.0,7360.0,40.1,836.0,1982.0,420614200.0,1613.0,33,03220
ZCTA5 03221,62708.0,31798.0,1853.0,49.1,854.0,1964.0,165959600.0,1680.0,33,03221
ZCTA5 03222,49083.0,25167.0,5692.0,45.2,647.0,1976.0,,1379.0,33,03222
ZCTA5 03223,47176.0,31955.0,3389.0,39.9,629.0,1981.0,201354000.0,1611.0,33,03223
ZCTA5 03224,86136.0,38924.0,2419.0,44.7,491.0,1982.0,,2047.0,33,03224
ZCTA5 03225,61222.0,26622.0,3781.0,38.9,1022.0,1980.0,283329900.0,1798.0,33,03225
ZCTA5 03226,59417.0,33244.0,1034.0,48.5,742.0,1977.0,129755000.0,1550.0,33,03226
ZCTA5 03227,53750.0,33589.0,867.0,56.0,967.0,1968.0,117525500.0,1495.0,33,03227
ZCTA5 03229,84911.0,40580.0,5608.0,45.1,846.0,1971.0,577233000.0,2013.0,33,03229
ZCTA5 03230,47434.0,25259.0,1290.0,42.1,841.0,1982.0,71576500.0,1456.0,33,03230
ZCTA5 03231,67250.0,34150.0,370.0,54.5,-666666666.0,1961.0,34171000.0,1052.0,33,03231
ZCTA5 03233,118036.0,37538.0,170.0,52.8,-666666666.0,1947.0,,1906.0,33,03233
ZCTA5 03234,74602.0,31835.0,4572.0,43.5,844.0,1982.0,337968300.0,2037.0,33,03234
ZCTA5 03235,43946.0,20844.0,8615.0,38.8,677.0,1950.0,,1578.0,33,03235
ZCTA5 03237,66484.0,30337.0,2499.0,42.9,983.0,1981.0,263364000.0,1874.0,33,03237
ZCTA5 03238,50893.0,22056.0,68.0,32.5,-666666666.0,1974.0,,1518.0,33,03238
ZCTA5 03240,46300.0,23351.0,1383.0,44.7,652.0,1974.0,,1341.0,33,03240
ZCTA5 03241,49861.0,27803.0,797.0,53.2,680.0,1970.0,,1350.0,33,03241
ZCTA5 03242,65429.0,29325.0,4839.0,34.2,708.0,1975.0,262067300.0,1925.0,33,03242
ZCTA5 03243,58571.0,24656.0,1210.0,43.1,1063.0,1976.0,101420200.0,1460.0,33,03243
ZCTA5 03244,56149.0,25752.0,8052.0,38.9,697.0,1972.0,,1824.0,33,03244
ZCTA5 03245,55000.0,37752.0,1671.0,52.3,754.0,1978.0,,1803.0,33,03245
ZCTA5 03246,47839.0,28697.0,16067.0,44.7,738.0,1965.0,,1646.0,33,03246
ZCTA5 03249,63061.0,36232.0,7140.0,49.2,818.0,1978.0,905366500.0,1875.0,33,03249
ZCTA5 03251,33958.0,21219.0,1278.0,46.3,489.0,1984.0,71294700.0,1010.0,33,03251
ZCTA5 03253,55833.0,38438.0,6265.0,48.3,697.0,1980.0,775710300.0,1725.0,33,03253
ZCTA5 03254,68022.0,40306.0,4078.0,56.0,939.0,1979.0,,1726.0,33,03254
ZCTA5 03255,67009.0,34091.0,2110.0,46.2,1279.0,1976.0,300579200.0,1857.0,33,03255
ZCTA5 03256,61616.0,25175.0,2229.0,43.8,808.0,1982.0,188333400.0,1660.0,33,03256
ZCTA5 03257,79524.0,37599.0,4411.0,48.2,766.0,1976.0,,2339.0,33,03257
ZCTA5 03258,79844.0,33210.0,2532.0,43.6,852.0,1980.0,246471700.0,2041.0,33,03258
ZCTA5 03259,59531.0,33745.0,323.0,51.1,-666666666.0,1939.0,,1330.0,33,03259
ZCTA5 03260,68203.0,28468.0,762.0,45.6,1158.0,1963.0,86304000.0,1821.0,33,03260
ZCTA5 03261,65417.0,34204.0,4244.0,45.4,920.0,1982.0,348075000.0,1654.0,33,03261
ZCTA5 03262,46641.0,27580.0,1180.0,42.2,695.0,1982.0,67367300.0,1342.0,33,03262
ZCTA5 03263,56019.0,24131.0,4104.0,38.8,715.0,1970.0,,2168.0,33,03263
ZCTA5 03264,40389.0,19659.0,7543.0,24.4,727.0,1962.0,,1570.0,33,03264
ZCTA5 03266,45764.0,26959.0,2366.0,46.6,715.0,1977.0,,1402.0,33,03266
ZCTA5 03268,68563.0,28730.0,1155.0,45.2,815.0,1982.0,91619800.0,1849.0,33,03268
ZCTA5 03269,64494.0,32844.0,2958.0,47.4,1331.0,1981.0,303752500.0,1905.0,33,03269
ZCTA5 03273,61417.0,32184.0,302.0,54.2,-666666666.0,1957.0,,1920.0,33,03273
ZCTA5 03275,60123.0,28853.0,11504.0,38.2,673.0,1969.0,644057400.0,2023.0,33,03275
ZCTA5 03276,55397.0,24281.0,8414.0,41.0,790.0,1973.0,458494600.0,1686.0,33,03276
ZCTA5 03278,61806.0,31154.0,3029.0,43.6,813.0,1950.0,226372000.0,1881.0,33,03278
ZCTA5 03279,38750.0,22394.0,701.0,44.5,494.0,1976.0,36148800.0,1256.0,33,03279
ZCTA5 03280,52292.0,31041.0,1071.0,51.3,815.0,1976.0,115510000.0,1506.0,33,03280
ZCTA5 03281,84890.0,31492.0,8779.0,35.7,952.0,1984.0,,1936.0,33,03281
ZCTA5 03282,44600.0,22005.0,916.0,50.3,683.0,1979.0,74785300.0,1402.0,33,03282
ZCTA5 03284,68125.0,27895.0,1115.0,41.4,847.0,1977.0,92566500.0,1672.0,33,03284
ZCTA5 03285,52578.0,28369.0,2282.0,44.8,970.0,1982.0,,1444.0,33,03285
ZCTA5 03287,73333.0,34415.0,1318.0,47.6,944.0,1981.0,,1783.0,33,03287
ZCTA5 03290,88208.0,36148.0,4689.0,40.4,971.0,1985.0,467423400.0,2150.0,33,03290
ZCTA5 03291,-666666666.0,27948.0,29.0,20.9,-666666666.0,-666666666.0,,-666666666.0,33,03291
ZCTA5 03293,35938.0,22258.0,77.0,65.1,-666666666.0,1987.0,10280000.0,2068.0,33,03293
ZCTA5 03301,52694.0,31081.0,32814.0,40.7,845.0,1966.0,1687159300.0,1910.0,33,03301
ZCTA5 03303,56484.0,27193.0,15671.0,40.4,795.0,1979.0,,1704.0,33,03303
ZCTA5 03304,104315.0,44455.0,7571.0,45.2,903.0,1982.0,774565200.0,2394.0,33,03304
ZCTA5 03307,74643.0,30118.0,5307.0,41.8,795.0,1984.0,411273900.0,1718.0,33,03307
ZCTA5 03431,51909.0,26929.0,25388.0,36.1,901.0,1958.0,,1753.0,33,03431
ZCTA5 03440,64500.0,27854.0,2623.0,45.7,654.0,1973.0,162264000.0,1718.0,33,03440
ZCTA5 03441,61136.0,27524.0,566.0,32.0,932.0,1939.0,,1469.0,33,03441
ZCTA5 03442,65048.0,28129.0,1384.0,39.2,771.0,1981.0,,1492.0,33,03442
ZCTA5 03443,65481.0,24030.0,917.0,43.3,-666666666.0,1948.0,56281000.0,2217.0,33,03443
ZCTA5 03444,58125.0,30234.0,1709.0,44.5,694.0,1965.0,158800000.0,1740.0,33,03444
ZCTA5 03445,62778.0,26891.0,700.0,39.7,728.0,1984.0,49475000.0,1496.0,33,03445
ZCTA5 03446,56939.0,29528.0,6248.0,42.3,853.0,1980.0,373179200.0,1748.0,33,03446
ZCTA5 03447,62857.0,30939.0,2567.0,47.1,906.0,1964.0,206504600.0,1509.0,33,03447
ZCTA5 03448,46696.0,26855.0,542.0,52.1,521.0,1973.0,38633800.0,1460.0,33,03448
ZCTA5 03449,78667.0,42418.0,1722.0,50.6,937.0,1969.0,224059600.0,1967.0,33,03449
ZCTA5 03450,52679.0,37849.0,923.0,51.0,759.0,1976.0,104084400.0,1456.0,33,03450
ZCTA5 03451,45398.0,23098.0,4046.0,45.5,685.0,1973.0,169269700.0,1430.0,33,03451
ZCTA5 03452,60893.0,30340.0,5462.0,43.2,716.0,1963.0,370883900.0,1719.0,33,03452
ZCTA5 03455,62660.0,30064.0,1997.0,44.8,779.0,1939.0,131872500.0,1595.0,33,03455
ZCTA5 03456,63636.0,25640.0,890.0,44.2,1054.0,1974.0,56764000.0,1711.0,33,03456
ZCTA5 03457,71250.0,42986.0,776.0,52.4,932.0,1972.0,,1896.0,33,03457
ZCTA5 03458,62560.0,38615.0,6641.0,48.2,739.0,1970.0,598399100.0,1977.0,33,03458
ZCTA5 03461,69152.0,24652.0,6001.0,25.9,881.0,1979.0,,1765.0,33,03461
ZCTA5 03462,85972.0,44282.0,1787.0,53.4,833.0,1981.0,,2304.0,33,03462
ZCTA5 03464,65417.0,30055.0,998.0,45.8,778.0,1984.0,,1538.0,33,03464
ZCTA5 03465,50750.0,25333.0,2121.0,37.0,698.0,1962.0,,1688.0,33,03465
ZCTA5 03466,87596.0,36125.0,946.0,50.2,1056.0,1974.0,71571800.0,1719.0,33,03466
ZCTA5 03467,79141.0,30471.0,2150.0,46.0,905.0,1976.0,,1882.0,33,03467
ZCTA5 03470,44314.0,23444.0,4758.0,45.1,793.0,1977.0,237228400.0,1475.0,33,03470
ZCTA5 03561,46567.0,26708.0,5958.0,46.8,605.0,1964.0,,1436.0,33,03561
ZCTA5 03570,36811.0,21449.0,10009.0,44.5,542.0,1939.0,,1213.0,33,03570
ZCTA5 03574,46181.0,26824.0,2515.0,44.2,672.0,1975.0,131018300.0,1385.0,33,03574
ZCTA5 03575,36250.0,17078.0,87.0,48.4,-666666666.0,1986.0,,1458.0,33,03575
ZCTA5 03576,37574.0,23613.0,3206.0,50.6,460.0,1978.0,191710700.0,1211.0,33,03576
ZCTA5 03579,40662.0,24860.0,447.0,50.6,545.0,1969.0,,1132.0,33,03579
ZCTA5 03580,65938.0,34546.0,1494.0,51.8,687.0,1973.0,,1838.0,33,03580
ZCTA5 03581,46190.0,28598.0,3211.0,43.0,535.0,1960.0,157519000.0,1414.0,33,03581
