Name,Household Income,Per Capita Income,Population,Median Age,Median Rent,Average Year Home Built,Median Home Value,Median Mortgage Cost,state,Zipcode
ZCTA5 12416,33295.0,26450.0,254.0,53.9,-666666666.0,1952.0,31735000.0,1228.0,36,12416
ZCTA5 12417,50509.0,21560.0,757.0,38.9,-666666666.0,1954.0,,1683.0,36,12417
ZCTA5 12418,63958.0,36282.0,388.0,52.2,-666666666.0,1963.0,,1854.0,36,12418
ZCTA5 12419,48807.0,38941.0,548.0,44.7,1004.0,1971.0,35324800.0,2194.0,36,12419
ZCTA5 12420,68929.0,35630.0,413.0,61.6,-666666666.0,1945.0,40030000.0,1644.0,36,12420
ZCTA5 12421,58315.0,30148.0,489.0,50.6,1015.0,1977.0,71519400.0,1750.0,36,12421
ZCTA5 12422,30208.0,13923.0,252.0,55.6,-666666666.0,1970.0,18500000.0,1589.0,36,12422
ZCTA5 12423,48813.0,21886.0,1095.0,40.2,679.0,1973.0,,1172.0,36,12423
ZCTA5 12424,34844.0,26595.0,257.0,53.8,730.0,1982.0,20271000.0,800.0,36,12424
ZCTA5 12427,110292.0,17554.0,632.0,31.9,-666666666.0,1979.0,,1955.0,36,12427
ZCTA5 12428,44718.0,22196.0,6612.0,38.7,717.0,1954.0,,1665.0,36,12428
ZCTA5 12429,114129.0,43122.0,273.0,38.7,-666666666.0,2002.0,39807800.0,2390.0,36,12429
ZCTA5 12430,48333.0,25352.0,973.0,51.9,763.0,1972.0,73771000.0,1161.0,36,12430
ZCTA5 12431,56842.0,29961.0,1379.0,47.2,663.0,1974.0,,1637.0,36,12431
ZCTA5 12432,66550.0,31765.0,387.0,43.7,859.0,1939.0,17927000.0,2093.0,36,12432
ZCTA5 12433,64063.0,52997.0,404.0,44.8,-666666666.0,1969.0,,2621.0,36,12433
ZCTA5 12434,32857.0,18945.0,551.0,57.3,413.0,1960.0,,850.0,36,12434
ZCTA5 12435,62727.0,25787.0,279.0,51.4,-666666666.0,1956.0,,1905.0,36,12435
ZCTA5 12436,87276.0,38829.0,478.0,52.9,-666666666.0,1943.0,38340000.0,1170.0,36,12436
ZCTA5 12438,120417.0,62573.0,51.0,54.7,-666666666.0,1939.0,,-666666666.0,36,12438
ZCTA5 12439,39167.0,23216.0,222.0,55.5,752.0,1976.0,12372500.0,800.0,36,12439
ZCTA5 12440,64482.0,34812.0,1999.0,45.6,978.0,1958.0,192044800.0,1656.0,36,12440
ZCTA5 12441,116563.0,44027.0,33.0,49.4,-666666666.0,1982.0,,-666666666.0,36,12441
ZCTA5 12442,36164.0,33215.0,885.0,54.3,195.0,1976.0,76573000.0,1243.0,36,12442
ZCTA5 12443,76814.0,40963.0,3743.0,47.1,867.0,1962.0,437621900.0,1982.0,36,12443
ZCTA5 12444,28365.0,25123.0,401.0,58.8,559.0,1975.0,,1292.0,36,12444
ZCTA5 12446,51696.0,29914.0,4723.0,43.5,651.0,1972.0,,1643.0,36,12446
ZCTA5 12448,61310.0,41268.0,414.0,49.7,1006.0,1957.0,,1494.0,36,12448
ZCTA5 12449,50236.0,30613.0,3398.0,50.8,953.0,1973.0,,1816.0,36,12449
ZCTA5 12450,22200.0,20052.0,204.0,58.7,-666666666.0,1939.0,19429000.0,-666666666.0,36,12450
ZCTA5 12451,60665.0,30968.0,1878.0,38.5,671.0,1966.0,,1474.0,36,12451
ZCTA5 12452,70139.0,21548.0,294.0,44.5,-666666666.0,1975.0,,945.0,36,12452
ZCTA5 12453,203625.0,45933.0,298.0,39.1,-666666666.0,1983.0,24053000.0,2712.0,36,12453
ZCTA5 12454,73125.0,30234.0,227.0,46.6,-666666666.0,1972.0,20277000.0,1141.0,36,12454
ZCTA5 12455,47519.0,24545.0,2128.0,55.6,531.0,1980.0,,1202.0,36,12455
ZCTA5 12456,48993.0,17639.0,707.0,37.5,-666666666.0,1956.0,26091500.0,1219.0,36,12456
ZCTA5 12457,53594.0,43244.0,873.0,54.9,530.0,1949.0,,2133.0,36,12457
ZCTA5 12458,52442.0,19659.0,3730.0,41.6,937.0,1962.0,108028400.0,1399.0,36,12458
ZCTA5 12459,73933.0,50247.0,180.0,58.0,-666666666.0,1969.0,,450.0,36,12459
ZCTA5 12460,52237.0,18912.0,306.0,32.3,-666666666.0,1962.0,15775000.0,1513.0,36,12460
ZCTA5 12461,61793.0,44215.0,1976.0,47.1,718.0,1969.0,209556000.0,1658.0,36,12461
ZCTA5 12463,44938.0,28519.0,1042.0,49.7,541.0,1968.0,,1615.0,36,12463
ZCTA5 12464,49911.0,37118.0,935.0,58.1,662.0,1958.0,,1952.0,36,12464
ZCTA5 12465,50833.0,66123.0,194.0,51.4,-666666666.0,1959.0,,794.0,36,12465
ZCTA5 12466,59873.0,35161.0,2150.0,48.1,763.0,1974.0,172858000.0,1780.0,36,12466
ZCTA5 12468,41696.0,23930.0,1052.0,51.5,619.0,1976.0,,1004.0,36,12468
ZCTA5 12469,51324.0,30950.0,660.0,53.6,-666666666.0,1963.0,,1328.0,36,12469
ZCTA5 12470,24722.0,17575.0,743.0,43.5,608.0,1962.0,12070100.0,860.0,36,12470
ZCTA5 12471,51840.0,15989.0,667.0,30.5,-666666666.0,1952.0,,-666666666.0,36,12471
ZCTA5 12472,41224.0,22140.0,1749.0,35.7,861.0,1939.0,78004000.0,1272.0,36,12472
ZCTA5 12473,71702.0,30880.0,1271.0,41.2,-666666666.0,1984.0,149174200.0,1332.0,36,12473
ZCTA5 12474,51750.0,23203.0,1497.0,44.7,618.0,1965.0,,1216.0,36,12474
ZCTA5 12475,48864.0,27934.0,316.0,50.9,-666666666.0,1977.0,,1988.0,36,12475
ZCTA5 12477,60862.0,32721.0,18860.0,43.5,791.0,1959.0,,1838.0,36,12477
ZCTA5 12480,23125.0,30398.0,460.0,60.4,-666666666.0,1965.0,34405400.0,1177.0,36,12480
ZCTA5 12481,54362.0,37806.0,1177.0,49.0,806.0,1973.0,,1660.0,36,12481
ZCTA5 12482,29750.0,20136.0,743.0,45.7,417.0,1978.0,,1125.0,36,12482
ZCTA5 12483,36964.0,16557.0,421.0,38.1,482.0,1972.0,,-666666666.0,36,12483
ZCTA5 12484,84241.0,35944.0,3160.0,44.4,1154.0,1970.0,311033800.0,1906.0,36,12484
ZCTA5 12485,41591.0,21893.0,712.0,42.9,686.0,1954.0,,1254.0,36,12485
ZCTA5 12486,72135.0,32360.0,1410.0,42.6,1048.0,1956.0,,2051.0,36,12486
ZCTA5 12487,67350.0,32986.0,3230.0,42.8,923.0,1973.0,192169000.0,1456.0,36,12487
ZCTA5 12489,41306.0,13105.0,844.0,42.7,-666666666.0,1966.0,,-666666666.0,36,12489
ZCTA5 12490,-666666666.0,42743.0,67.0,58.4,-666666666.0,1980.0,,-666666666.0,36,12490
ZCTA5 12491,61667.0,37254.0,1766.0,53.2,977.0,1964.0,177679400.0,1763.0,36,12491
ZCTA5 12492,52212.0,29932.0,359.0,51.4,-666666666.0,1974.0,,1411.0,36,12492
ZCTA5 12493,87344.0,38998.0,198.0,40.3,-666666666.0,1972.0,,-666666666.0,36,12493
ZCTA5 12494,66875.0,29074.0,930.0,50.8,-666666666.0,1947.0,79976200.0,2214.0,36,12494
ZCTA5 12495,50156.0,30398.0,248.0,40.3,590.0,1964.0,36489000.0,3125.0,36,12495
ZCTA5 12496,50536.0,28404.0,1687.0,55.8,443.0,1980.0,,1549.0,36,12496
ZCTA5 12498,65676.0,45253.0,5158.0,53.0,890.0,1960.0,,2150.0,36,12498
ZCTA5 12501,64040.0,27342.0,2593.0,34.2,810.0,1957.0,,1709.0,36,12501
ZCTA5 12502,64545.0,30762.0,1074.0,54.8,850.0,1972.0,98628500.0,1729.0,36,12502
ZCTA5 12503,70000.0,33991.0,801.0,46.8,1121.0,1977.0,79548000.0,1696.0,36,12503
ZCTA5 12504,-666666666.0,4381.0,1249.0,20.0,-666666666.0,1939.0,,-666666666.0,36,12504
ZCTA5 12507,66250.0,17419.0,197.0,21.4,-666666666.0,1939.0,,1825.0,36,12507
ZCTA5 12508,62792.0,29936.0,19917.0,39.8,992.0,1964.0,,2099.0,36,12508
ZCTA5 12512,72381.0,77613.0,127.0,58.5,-666666666.0,1939.0,,-666666666.0,36,12512
ZCTA5 12513,60833.0,29589.0,541.0,57.5,-666666666.0,1964.0,40625000.0,1589.0,36,12513
ZCTA5 12514,91193.0,40946.0,2835.0,46.9,920.0,1974.0,,2557.0,36,12514
ZCTA5 12515,61394.0,36130.0,1242.0,44.8,799.0,1963.0,,2153.0,36,12515
ZCTA5 12516,66190.0,45193.0,2109.0,49.1,819.0,1970.0,146909000.0,1438.0,36,12516
ZCTA5 12517,51806.0,23281.0,633.0,41.1,-666666666.0,1966.0,50065000.0,1480.0,36,12517
ZCTA5 12518,80692.0,37244.0,6139.0,41.0,1096.0,1964.0,502251000.0,2376.0,36,12518
ZCTA5 12520,84808.0,45643.0,3068.0,41.9,1018.0,1940.0,,2575.0,36,12520
ZCTA5 12521,53850.0,28883.0,1533.0,48.0,821.0,1970.0,,1750.0,36,12521
ZCTA5 12522,56859.0,29843.0,4929.0,50.0,904.0,1974.0,,2018.0,36,12522
ZCTA5 12523,51923.0,30943.0,1788.0,40.8,698.0,1974.0,,1663.0,36,12523
ZCTA5 12524,74513.0,35146.0,15556.0,42.2,1194.0,1977.0,1282369500.0,2125.0,36,12524
ZCTA5 12525,76535.0,33210.0,2991.0,38.6,1003.0,1977.0,,1738.0,36,12525
ZCTA5 12526,60430.0,31526.0,3716.0,46.4,890.0,1957.0,407866900.0,1908.0,36,12526
ZCTA5 12527,143500.0,39642.0,143.0,35.4,-666666666.0,1939.0,12095000.0,2672.0,36,12527
ZCTA5 12528,63974.0,32619.0,13119.0,42.0,860.0,1971.0,973983100.0,2114.0,36,12528
ZCTA5 12529,78365.0,58016.0,2561.0,49.7,703.0,1957.0,363769000.0,1979.0,36,12529
ZCTA5 12531,90208.0,39567.0,3502.0,45.4,1053.0,1974.0,402517600.0,2547.0,36,12531
ZCTA5 12533,100842.0,40563.0,25942.0,40.6,1009.0,1980.0,,2500.0,36,12533
ZCTA5 12534,46261.0,26691.0,18098.0,43.5,658.0,1953.0,,1538.0,36,12534
ZCTA5 12538,70599.0,32474.0,13708.0,41.9,882.0,1968.0,,1993.0,36,12538
ZCTA5 12540,99697.0,41467.0,7704.0,41.8,964.0,1978.0,886589500.0,2733.0,36,12540
ZCTA5 12542,62548.0,29206.0,6222.0,39.8,994.0,1973.0,,2472.0,36,12542
ZCTA5 12543,61250.0,28375.0,3027.0,36.0,924.0,1974.0,,1865.0,36,12543
ZCTA5 12545,61869.0,38776.0,4655.0,46.8,1032.0,1960.0,521527400.0,2500.0,36,12545
ZCTA5 12546,61964.0,32206.0,3009.0,44.3,904.0,1958.0,529184100.0,1735.0,36,12546
ZCTA5 12547,64258.0,30235.0,2694.0,43.7,769.0,1967.0,205421800.0,2314.0,36,12547
ZCTA5 12548,52986.0,26035.0,1380.0,43.7,888.0,1976.0,,2184.0,36,12548
ZCTA5 12549,81011.0,32871.0,10517.0,38.7,893.0,1984.0,899928200.0,2197.0,36,12549
ZCTA5 12550,56444.0,25881.0,54565.0,34.9,875.0,1953.0,2845630700.0,2205.0,36,12550
ZCTA5 12553,71608.0,32332.0,25228.0,40.0,1031.0,1969.0,,2350.0,36,12553
ZCTA5 12561,66261.0,31935.0,18261.0,31.6,1004.0,1974.0,,2443.0,36,12561
ZCTA5 12563,92950.0,29227.0,7694.0,39.2,1211.0,1965.0,,2560.0,36,12563
ZCTA5 12564,76825.0,40490.0,7485.0,43.2,929.0,1967.0,,2688.0,36,12564
ZCTA5 12565,43750.0,26341.0,1478.0,42.3,648.0,1939.0,,1386.0,36,12565
ZCTA5 12566,80548.0,31811.0,11185.0,41.1,843.0,1971.0,868641400.0,2101.0,36,12566
ZCTA5 12567,63244.0,31979.0,2701.0,48.5,836.0,1954.0,308221400.0,1951.0,36,12567
ZCTA5 12569,76517.0,36415.0,9521.0,40.8,1047.0,1980.0,783060800.0,2174.0,36,12569
ZCTA5 12570,93875.0,39723.0,7693.0,42.3,854.0,1989.0,973439300.0,2721.0,36,12570
ZCTA5 12571,69091.0,35753.0,10332.0,44.0,847.0,1966.0,,2185.0,36,12571
ZCTA5 12572,72551.0,47953.0,9046.0,51.8,960.0,1966.0,1190794000.0,2386.0,36,12572
ZCTA5 12574,65000.0,35632.0,457.0,54.6,874.0,1939.0,48246200.0,1721.0,36,12574
ZCTA5 12575,94958.0,34960.0,1975.0,44.1,-666666666.0,1989.0,,2541.0,36,12575
ZCTA5 12577,92167.0,35915.0,1298.0,43.1,1125.0,1985.0,,2708.0,36,12577
ZCTA5 12578,92375.0,35343.0,2713.0,44.1,952.0,1972.0,,2313.0,36,12578
ZCTA5 12580,77394.0,39132.0,4489.0,44.6,711.0,1964.0,,2104.0,36,12580
ZCTA5 12581,67992.0,37757.0,2159.0,46.2,967.0,1963.0,,1953.0,36,12581
ZCTA5 12582,97941.0,30242.0,6245.0,40.6,999.0,1981.0,499977200.0,2614.0,36,12582
ZCTA5 12583,53036.0,25051.0,2443.0,39.5,946.0,1966.0,,1964.0,36,12583
ZCTA5 12585,96829.0,38027.0,953.0,38.9,-666666666.0,1961.0,,2089.0,36,12585
ZCTA5 12586,64308.0,28793.0,12705.0,36.7,881.0,1966.0,801475400.0,2220.0,36,12586
ZCTA5 12589,77500.0,25751.0,18031.0,37.5,946.0,1980.0,1058384000.0,2273.0,36,12589
ZCTA5 12590,78573.0,34907.0,34962.0,41.1,1091.0,1968.0,,2231.0,36,12590
ZCTA5 12592,59000.0,31444.0,1282.0,43.4,856.0,1968.0,98922700.0,1733.0,36,12592
ZCTA5 12594,76190.0,27784.0,4427.0,40.6,739.0,1985.0,,2140.0,36,12594
ZCTA5 12601,42411.0,23616.0,42522.0,34.5,895.0,1957.0,,2034.0,36,12601
ZCTA5 12603,80250.0,33118.0,43802.0,39.2,1031.0,1965.0,3272775500.0,2247.0,36,12603
ZCTA5 12604,-666666666.0,3679.0,774.0,20.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36,12604
ZCTA5 12701,27702.0,16957.0,10792.0,37.7,686.0,1968.0,,1607.0,36,12701
ZCTA5 12719,59485.0,34096.0,1263.0,47.8,773.0,1967.0,139077500.0,1623.0,36,12719
ZCTA5 12720,78538.0,45942.0,231.0,55.0,-666666666.0,1981.0,,-666666666.0,36,12720
ZCTA5 12721,56964.0,28670.0,5818.0,40.4,697.0,1977.0,,2055.0,36,12721
ZCTA5 12722,22292.0,24219.0,150.0,50.9,-666666666.0,1991.0,4883000.0,-666666666.0,36,12722
ZCTA5 12723,58102.0,25249.0,2196.0,43.2,801.0,1969.0,196346000.0,1699.0,36,12723
ZCTA5 12724,62170.0,29150.0,330.0,65.5,-666666666.0,1939.0,,2211.0,36,12724
ZCTA5 12725,49375.0,34007.0,189.0,45.5,-666666666.0,1972.0,45097200.0,1075.0,36,12725
ZCTA5 12726,58208.0,30606.0,1175.0,41.8,575.0,1972.0,128692700.0,1481.0,36,12726
ZCTA5 12729,55417.0,26030.0,2155.0,39.1,853.0,1961.0,,1733.0,36,12729
ZCTA5 12732,39625.0,31552.0,619.0,53.0,844.0,1964.0,40037500.0,1513.0,36,12732
ZCTA5 12733,43523.0,7687.0,1447.0,33.1,908.0,1991.0,,-666666666.0,36,12733
ZCTA5 12734,29779.0,33139.0,754.0,53.8,672.0,1971.0,,1597.0,36,12734
ZCTA5 12736,38750.0,24759.0,161.0,48.5,381.0,1962.0,9922200.0,-666666666.0,36,12736
ZCTA5 12737,56154.0,23769.0,2169.0,40.0,894.0,1976.0,131062400.0,1924.0,36,12737
ZCTA5 12738,74261.0,38250.0,725.0,43.0,-666666666.0,1976.0,32973000.0,1353.0,36,12738
ZCTA5 12740,56411.0,26716.0,1603.0,46.6,812.0,1972.0,,1436.0,36,12740
ZCTA5 12741,64688.0,28271.0,360.0,45.8,475.0,1952.0,,1250.0,36,12741
ZCTA5 12742,59271.0,15757.0,321.0,27.6,502.0,1963.0,29025000.0,4001.0,36,12742
ZCTA5 12743,49861.0,26397.0,376.0,32.7,540.0,1979.0,24519000.0,1677.0,36,12743
ZCTA5 12745,50500.0,26252.0,127.0,49.0,-666666666.0,1955.0,,-666666666.0,36,12745
ZCTA5 12746,59681.0,25756.0,1326.0,33.7,904.0,1986.0,54628500.0,1654.0,36,12746
ZCTA5 12747,47470.0,20428.0,1523.0,40.3,630.0,1968.0,,1602.0,36,12747
ZCTA5 12748,52375.0,39177.0,1734.0,51.1,642.0,1953.0,,1395.0,36,12748
ZCTA5 12749,37120.0,27510.0,189.0,71.5,843.0,1962.0,,-666666666.0,36,12749
ZCTA5 12750,37857.0,36178.0,72.0,42.5,-666666666.0,1939.0,10275000.0,-666666666.0,36,12750
ZCTA5 12751,32083.0,14821.0,1083.0,15.9,736.0,1975.0,,1066.0,36,12751
ZCTA5 12752,52292.0,32222.0,139.0,52.8,-666666666.0,1949.0,,1313.0,36,12752
ZCTA5 12754,36313.0,23582.0,7728.0,40.9,681.0,1967.0,,1419.0,36,12754
ZCTA5 12758,50560.0,28364.0,4303.0,42.7,709.0,1974.0,305957500.0,1593.0,36,12758
ZCTA5 12759,37902.0,13996.0,2033.0,30.1,592.0,1986.0,,1244.0,36,12759
ZCTA5 12760,42083.0,34821.0,657.0,45.9,553.0,1975.0,47904700.0,1273.0,36,12760
ZCTA5 12762,51932.0,43095.0,244.0,74.0,-666666666.0,1954.0,19245000.0,2214.0,36,12762
ZCTA5 12763,60368.0,31516.0,726.0,45.9,721.0,1972.0,,1753.0,36,12763
ZCTA5 12764,52604.0,29466.0,1688.0,48.7,667.0,1965.0,171094500.0,1463.0,36,12764
ZCTA5 12765,57188.0,29225.0,806.0,40.2,-666666666.0,1976.0,39593000.0,1047.0,36,12765
ZCTA5 12766,56818.0,26690.0,477.0,51.1,-666666666.0,1983.0,,1984.0,36,12766
ZCTA5 12767,93056.0,29753.0,108.0,46.0,-666666666.0,1939.0,,-666666666.0,36,12767
ZCTA5 12768,32852.0,22663.0,708.0,49.5,638.0,1974.0,48902000.0,1181.0,36,12768
ZCTA5 12769,48750.0,29437.0,142.0,50.2,-666666666.0,1952.0,,1138.0,36,12769
ZCTA5 12770,49886.0,30767.0,260.0,42.2,-666666666.0,1963.0,,1517.0,36,12770
ZCTA5 12771,42797.0,23896.0,14263.0,41.1,798.0,1951.0,,1876.0,36,12771
ZCTA5 12775,81274.0,34474.0,2195.0,41.0,1015.0,1978.0,174030500.0,2058.0,36,12775
ZCTA5 12776,51429.0,25175.0,2095.0,48.3,639.0,1964.0,,1236.0,36,12776
ZCTA5 12777,70156.0,41645.0,827.0,53.1,695.0,1967.0,,1703.0,36,12777
ZCTA5 12778,30045.0,28798.0,230.0,39.3,-666666666.0,1944.0,,1015.0,36,12778
ZCTA5 12779,41840.0,22919.0,1907.0,30.4,710.0,1980.0,,2202.0,36,12779
ZCTA5 12780,41952.0,21152.0,2066.0,43.4,836.0,1979.0,,2071.0,36,12780
ZCTA5 12781,58409.0,19359.0,374.0,43.0,-666666666.0,1946.0,,1042.0,36,12781
ZCTA5 12783,51121.0,19489.0,2247.0,41.2,707.0,1973.0,,2025.0,36,12783
ZCTA5 12784,46339.0,24853.0,100.0,50.4,-666666666.0,1960.0,,-666666666.0,36,12784
ZCTA5 12785,47953.0,24961.0,1056.0,50.3,874.0,1968.0,,2225.0,36,12785
ZCTA5 12786,49250.0,27383.0,664.0,48.0,878.0,1959.0,57459000.0,2013.0,36,12786
ZCTA5 12787,55385.0,35276.0,432.0,56.6,-666666666.0,1961.0,25887000.0,1446.0,36,12787
ZCTA5 12788,46111.0,18898.0,3548.0,38.7,724.0,1971.0,135721200.0,1299.0,36,12788
ZCTA5 12789,51827.0,23318.0,1887.0,37.5,697.0,1980.0,,1763.0,36,12789
ZCTA5 12790,50393.0,26399.0,4517.0,44.4,749.0,1963.0,,1577.0,36,12790
ZCTA5 12791,45815.0,25209.0,762.0,29.9,713.0,1965.0,,2117.0,36,12791
ZCTA5 12792,40739.0,25334.0,348.0,49.8,-666666666.0,1970.0,,1563.0,36,12792
ZCTA5 12801,45538.0,27630.0,14652.0,39.5,655.0,1939.0,568206700.0,1391.0,36,12801
ZCTA5 12803,58083.0,26402.0,7983.0,42.3,696.0,1959.0,330879800.0,1301.0,36,12803
ZCTA5 12804,60152.0,32970.0,26308.0,44.6,784.0,1978.0,1794859500.0,1586.0,36,12804
ZCTA5 12808,66058.0,41306.0,381.0,65.1,-666666666.0,1977.0,,1920.0,36,12808
ZCTA5 12809,61168.0,28932.0,3512.0,46.9,588.0,1972.0,199867400.0,1330.0,36,12809
ZCTA5 12810,58333.0,26841.0,563.0,45.2,538.0,1978.0,28500000.0,1069.0,36,12810
ZCTA5 12811,35536.0,18649.0,182.0,54.0,-666666666.0,1975.0,,1256.0,36,12811
ZCTA5 12812,63750.0,47416.0,140.0,58.3,-666666666.0,1959.0,10512000.0,1625.0,36,12812
ZCTA5 12814,56375.0,30861.0,1571.0,51.8,689.0,1969.0,,1618.0,36,12814
ZCTA5 12815,52083.0,30089.0,958.0,52.3,550.0,1974.0,,867.0,36,12815
ZCTA5 12816,50365.0,26152.0,4518.0,46.9,597.0,1956.0,,1468.0,36,12816
