Name,Household Income,Per Capita Income,Population,Median Age,Median Rent,Average Year Home Built,Median Home Value,Median Mortgage Cost,state,Zipcode
ZCTA5 00917,14307.0,13838.0,18212.0,46.4,375.0,1965.0,475040700.0,942.0,72,00917
ZCTA5 00918,23434.0,21307.0,16063.0,42.5,246.0,1969.0,,1221.0,72,00918
ZCTA5 00920,25841.0,15060.0,16809.0,45.5,530.0,1956.0,,1059.0,72,00920
ZCTA5 00921,19358.0,13323.0,33394.0,40.0,435.0,1962.0,979140800.0,945.0,72,00921
ZCTA5 00923,14241.0,11039.0,24028.0,41.0,314.0,1964.0,938591200.0,910.0,72,00923
ZCTA5 00924,18832.0,13159.0,49508.0,39.0,295.0,1969.0,1729351100.0,944.0,72,00924
ZCTA5 00925,9468.0,11992.0,6924.0,37.3,396.0,1961.0,,875.0,72,00925
ZCTA5 00926,34781.0,23190.0,96530.0,43.6,489.0,1975.0,,1260.0,72,00926
ZCTA5 00927,33502.0,24936.0,13351.0,45.6,413.0,1967.0,,1490.0,72,00927
ZCTA5 00934,-666666666.0,16956.0,79.0,32.8,-666666666.0,1956.0,-666666666.0,-666666666.0,72,00934
ZCTA5 00936,-666666666.0,7132.0,812.0,77.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,72,00936
ZCTA5 00949,26392.0,13582.0,73891.0,40.0,485.0,1978.0,2526203900.0,932.0,72,00949
ZCTA5 00950,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,72,00950
ZCTA5 00951,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,72,00951
ZCTA5 00952,14911.0,8660.0,8156.0,41.9,477.0,1975.0,260979400.0,878.0,72,00952
ZCTA5 00953,29146.0,14447.0,71891.0,37.8,485.0,1988.0,2630893700.0,1101.0,72,00953
ZCTA5 00956,23149.0,12448.0,65355.0,41.4,453.0,1974.0,2447083700.0,923.0,72,00956
ZCTA5 00957,24612.0,13557.0,38915.0,41.3,457.0,1973.0,1615389900.0,920.0,72,00957
ZCTA5 00959,30049.0,16146.0,47459.0,40.4,490.0,1972.0,,986.0,72,00959
ZCTA5 00960,-666666666.0,3069.0,2221.0,32.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,72,00960
ZCTA5 00961,29197.0,16745.0,30784.0,43.4,467.0,1976.0,1293368800.0,1000.0,72,00961
ZCTA5 00962,16062.0,10157.0,19593.0,37.5,304.0,1971.0,,845.0,72,00962
ZCTA5 00965,14821.0,12174.0,7314.0,45.4,350.0,1970.0,,744.0,72,00965
ZCTA5 00966,47315.0,32873.0,15710.0,44.3,630.0,1976.0,1272081500.0,1769.0,72,00966
ZCTA5 00968,48175.0,41571.0,3554.0,57.6,801.0,1978.0,,1638.0,72,00968
ZCTA5 00969,51910.0,28160.0,42525.0,42.1,718.0,1981.0,,1573.0,72,00969
ZCTA5 00971,20608.0,14381.0,26640.0,43.5,440.0,1984.0,1089897000.0,1094.0,72,00971
ZCTA5 00976,31304.0,16454.0,58893.0,40.4,418.0,1980.0,,1055.0,72,00976
ZCTA5 00979,36270.0,30954.0,15897.0,48.8,719.0,1973.0,,1183.0,72,00979
ZCTA5 00982,24970.0,13553.0,14241.0,44.7,503.0,1965.0,556249000.0,947.0,72,00982
ZCTA5 00983,26259.0,13801.0,34798.0,41.7,463.0,1969.0,,959.0,72,00983
ZCTA5 00985,25338.0,13550.0,31845.0,42.2,476.0,1973.0,,972.0,72,00985
ZCTA5 00987,33042.0,16641.0,57181.0,39.6,596.0,1987.0,,1094.0,72,00987
ZCTA5 01001,62144.0,35135.0,17621.0,46.1,921.0,1967.0,,1556.0,25,01001
ZCTA5 01002,55858.0,29499.0,30066.0,23.4,1232.0,1973.0,1707442100.0,2248.0,25,01002
ZCTA5 01003,2499.0,4590.0,11238.0,20.0,-666666666.0,1972.0,,-666666666.0,25,01003
ZCTA5 01005,68278.0,35190.0,4991.0,48.1,819.0,1968.0,,1597.0,25,01005
ZCTA5 01007,93300.0,42021.0,14967.0,44.0,874.0,1984.0,1256890800.0,1832.0,25,01007
ZCTA5 01008,75250.0,36847.0,1197.0,53.0,1219.0,1965.0,,1661.0,25,01008
ZCTA5 01009,81250.0,32651.0,249.0,58.2,-666666666.0,1951.0,,1813.0,25,01009
ZCTA5 01010,84471.0,38489.0,3739.0,47.2,808.0,1979.0,343019900.0,1766.0,25,01010
ZCTA5 01011,64904.0,30923.0,1448.0,46.0,750.0,1948.0,138826100.0,1486.0,25,01011
ZCTA5 01012,64091.0,37325.0,560.0,51.6,920.0,1961.0,62840000.0,1215.0,25,01012
ZCTA5 01013,40594.0,23656.0,23065.0,35.5,767.0,1946.0,,1417.0,25,01013
ZCTA5 01020,58226.0,30280.0,30097.0,44.3,807.0,1957.0,,1404.0,25,01020
ZCTA5 01022,41863.0,24254.0,2499.0,35.4,1140.0,1958.0,,1119.0,25,01022
ZCTA5 01026,55268.0,32310.0,954.0,50.9,663.0,1958.0,,1494.0,25,01026
ZCTA5 01027,62772.0,37036.0,17848.0,45.3,865.0,1963.0,,1667.0,25,01027
ZCTA5 01028,88442.0,39074.0,16200.0,45.8,772.0,1966.0,,1865.0,25,01028
ZCTA5 01029,72813.0,36045.0,651.0,45.3,560.0,1963.0,,1185.0,25,01029
ZCTA5 01030,74139.0,36883.0,11123.0,47.9,810.0,1972.0,,1608.0,25,01030
ZCTA5 01031,42188.0,27298.0,1197.0,37.2,693.0,1941.0,59558000.0,1375.0,25,01031
ZCTA5 01032,80500.0,34264.0,533.0,50.7,838.0,1959.0,,1819.0,25,01032
ZCTA5 01033,95987.0,42852.0,6333.0,47.0,714.0,1969.0,568081000.0,1779.0,25,01033
ZCTA5 01034,84926.0,37270.0,2179.0,46.3,1188.0,1975.0,,1493.0,25,01034
ZCTA5 01035,64276.0,43529.0,5310.0,49.6,1094.0,1972.0,628333400.0,2078.0,25,01035
ZCTA5 01036,85943.0,40873.0,5191.0,50.8,774.0,1966.0,644897500.0,1990.0,25,01036
ZCTA5 01037,96302.0,36432.0,798.0,39.1,-666666666.0,1985.0,65927000.0,1663.0,25,01037
ZCTA5 01038,66818.0,38827.0,2867.0,50.8,958.0,1963.0,304983600.0,1713.0,25,01038
ZCTA5 01039,77679.0,48914.0,1042.0,55.3,925.0,1964.0,101246100.0,1764.0,25,01039
ZCTA5 01040,40656.0,23385.0,40376.0,34.9,723.0,1946.0,,1436.0,25,01040
ZCTA5 01050,63427.0,32499.0,2422.0,44.7,769.0,1959.0,175330800.0,1457.0,25,01050
ZCTA5 01053,59074.0,31903.0,1702.0,54.3,1014.0,1981.0,,1639.0,25,01053
ZCTA5 01054,91500.0,48512.0,1983.0,49.0,950.0,1973.0,,2024.0,25,01054
ZCTA5 01056,72040.0,32772.0,21336.0,44.5,780.0,1966.0,,1736.0,25,01056
ZCTA5 01057,82444.0,38217.0,8745.0,46.8,691.0,1973.0,,1628.0,25,01057
ZCTA5 01060,60020.0,36203.0,15779.0,35.0,1057.0,0.0,,1923.0,25,01060
ZCTA5 01062,73954.0,38324.0,10495.0,43.8,840.0,1959.0,1053501700.0,1875.0,25,01062
ZCTA5 01063,-666666666.0,3532.0,592.0,20.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25,01063
ZCTA5 01068,84375.0,36408.0,1840.0,47.5,983.0,1982.0,,1823.0,25,01068
ZCTA5 01069,63398.0,32269.0,8698.0,46.6,739.0,1964.0,,1636.0,25,01069
ZCTA5 01070,53750.0,30898.0,604.0,49.6,638.0,1969.0,62678200.0,1567.0,25,01070
ZCTA5 01071,75491.0,33627.0,1270.0,46.9,778.0,1965.0,,1559.0,25,01071
ZCTA5 01072,78696.0,38304.0,1536.0,46.7,1266.0,1978.0,172777200.0,1878.0,25,01072
ZCTA5 01073,93854.0,46378.0,6140.0,45.7,861.0,1976.0,735772900.0,1912.0,25,01073
ZCTA5 01074,64840.0,19979.0,548.0,33.7,765.0,0.0,,-666666666.0,25,01074
ZCTA5 01075,65898.0,32510.0,17763.0,40.2,895.0,1961.0,1223381700.0,1641.0,25,01075
ZCTA5 01077,77734.0,38181.0,9727.0,47.6,876.0,1978.0,,1899.0,25,01077
ZCTA5 01079,31875.0,33286.0,658.0,46.4,1023.0,0.0,30384000.0,1504.0,25,01079
ZCTA5 01080,58139.0,24455.0,2802.0,32.3,759.0,1942.0,85271000.0,1351.0,25,01080
ZCTA5 01081,54647.0,27940.0,1941.0,42.4,642.0,1973.0,,1550.0,25,01081
ZCTA5 01082,54107.0,30050.0,10586.0,43.3,767.0,1963.0,677038700.0,1539.0,25,01082
ZCTA5 01083,70288.0,28374.0,2986.0,42.4,493.0,1978.0,183785000.0,1487.0,25,01083
ZCTA5 01084,83750.0,48133.0,174.0,53.1,-666666666.0,0.0,,1792.0,25,01084
ZCTA5 01085,64026.0,31563.0,41942.0,39.5,838.0,1964.0,2545851800.0,1678.0,25,01085
ZCTA5 01086,-666666666.0,2380.0,372.0,19.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25,01086
ZCTA5 01088,47232.0,29031.0,416.0,42.3,897.0,1964.0,35195000.0,1848.0,25,01088
ZCTA5 01089,51472.0,31135.0,28666.0,38.9,794.0,1957.0,1846624700.0,1717.0,25,01089
ZCTA5 01092,79907.0,34723.0,1425.0,40.0,659.0,0.0,,1416.0,25,01092
ZCTA5 01093,89643.0,56122.0,283.0,50.5,-666666666.0,1966.0,40124000.0,2077.0,25,01093
ZCTA5 01094,25104.0,29900.0,282.0,65.2,331.0,1968.0,15433500.0,1510.0,25,01094
ZCTA5 01095,107361.0,48112.0,14690.0,47.3,629.0,1963.0,1515074000.0,2146.0,25,01095
ZCTA5 01096,83080.0,41671.0,2695.0,45.0,894.0,1965.0,265828800.0,1622.0,25,01096
ZCTA5 01097,-666666666.0,13193.0,59.0,17.3,-666666666.0,1948.0,,-666666666.0,25,01097
ZCTA5 01098,78393.0,42880.0,1196.0,50.5,612.0,1971.0,,1659.0,25,01098
ZCTA5 01103,18338.0,22689.0,2389.0,35.8,790.0,0.0,,1429.0,25,01103
ZCTA5 01104,31113.0,20132.0,23876.0,35.3,643.0,1946.0,,1367.0,25,01104
ZCTA5 01105,19921.0,13698.0,11957.0,31.1,601.0,0.0,,1562.0,25,01105
ZCTA5 01106,111545.0,55368.0,16022.0,45.6,1299.0,1957.0,1896544500.0,2269.0,25,01106
ZCTA5 01107,27131.0,14816.0,11582.0,27.0,516.0,1942.0,,1314.0,25,01107
ZCTA5 01108,40915.0,20693.0,27850.0,32.8,765.0,0.0,,1435.0,25,01108
ZCTA5 01109,34329.0,15676.0,29903.0,28.5,738.0,1944.0,587785300.0,1249.0,25,01109
ZCTA5 01118,61786.0,30775.0,14980.0,36.9,777.0,1956.0,759833400.0,1452.0,25,01118
ZCTA5 01119,44091.0,23094.0,13626.0,35.2,703.0,1960.0,551338600.0,1385.0,25,01119
ZCTA5 01128,61875.0,35170.0,2672.0,49.0,1315.0,1967.0,,1507.0,25,01128
ZCTA5 01129,61645.0,30704.0,6762.0,42.4,877.0,1971.0,385557500.0,1452.0,25,01129
ZCTA5 01151,41002.0,19779.0,8807.0,32.7,768.0,1950.0,,1347.0,25,01151
ZCTA5 01199,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,25,01199
ZCTA5 01201,49385.0,30842.0,44607.0,44.1,722.0,1947.0,2716441100.0,1383.0,25,01201
ZCTA5 01220,49301.0,30236.0,8209.0,45.8,618.0,0.0,433717100.0,1299.0,25,01220
ZCTA5 01222,69432.0,31715.0,810.0,46.3,1288.0,1972.0,,1447.0,25,01222
ZCTA5 01223,75852.0,40909.0,2402.0,52.2,638.0,1977.0,257470400.0,1413.0,25,01223
ZCTA5 01224,37576.0,20493.0,210.0,49.9,-666666666.0,1946.0,13183000.0,1185.0,25,01224
ZCTA5 01225,68264.0,35138.0,3135.0,50.9,840.0,1971.0,241696500.0,1406.0,25,01225
ZCTA5 01226,59875.0,38626.0,6782.0,48.9,703.0,1953.0,519095500.0,1580.0,25,01226
ZCTA5 01229,-666666666.0,20554.0,70.0,67.4,-666666666.0,1943.0,,-666666666.0,25,01229
ZCTA5 01230,67674.0,36918.0,8542.0,49.9,826.0,1949.0,,1729.0,25,01230
ZCTA5 01235,66581.0,37383.0,2640.0,51.2,707.0,1974.0,229650300.0,1513.0,25,01235
ZCTA5 01236,65833.0,42085.0,1140.0,58.8,1088.0,0.0,132253500.0,1739.0,25,01236
ZCTA5 01237,78194.0,35028.0,2580.0,50.4,782.0,1978.0,229208500.0,1615.0,25,01237
ZCTA5 01238,72744.0,35471.0,5903.0,46.3,732.0,1963.0,651513700.0,1785.0,25,01238
ZCTA5 01240,72766.0,51233.0,4441.0,56.3,873.0,1968.0,,1795.0,25,01240
ZCTA5 01242,85789.0,30883.0,471.0,35.6,-666666666.0,1982.0,,1419.0,25,01242
ZCTA5 01243,69167.0,53718.0,257.0,60.2,-666666666.0,1979.0,,1393.0,25,01243
ZCTA5 01244,55417.0,35831.0,74.0,62.1,-666666666.0,1958.0,,-666666666.0,25,01244
ZCTA5 01245,75167.0,57522.0,809.0,57.4,978.0,1975.0,,1939.0,25,01245
ZCTA5 01247,41807.0,25850.0,15573.0,44.0,619.0,1944.0,729209800.0,1182.0,25,01247
ZCTA5 01253,77375.0,49644.0,672.0,59.8,558.0,1977.0,,1423.0,25,01253
ZCTA5 01254,85313.0,66893.0,1014.0,58.8,1194.0,1970.0,307604100.0,1909.0,25,01254
ZCTA5 01255,69135.0,36314.0,972.0,48.5,625.0,1976.0,143819400.0,1566.0,25,01255
ZCTA5 01256,60197.0,32142.0,719.0,49.2,-666666666.0,1974.0,57372200.0,1410.0,25,01256
ZCTA5 01257,94625.0,53890.0,2003.0,54.6,-666666666.0,1956.0,331789600.0,2070.0,25,01257
ZCTA5 01258,67500.0,40856.0,489.0,52.0,-666666666.0,1944.0,93410500.0,1821.0,25,01258
ZCTA5 01259,60625.0,60222.0,528.0,60.4,840.0,1975.0,,1821.0,25,01259
ZCTA5 01260,115208.0,30861.0,481.0,44.3,-666666666.0,0.0,46461800.0,3136.0,25,01260
ZCTA5 01262,31144.0,38441.0,1066.0,57.7,691.0,1953.0,,1721.0,25,01262
ZCTA5 01264,66875.0,47234.0,196.0,59.3,-666666666.0,0.0,31420600.0,1750.0,25,01264
ZCTA5 01266,71989.0,43944.0,1369.0,55.2,1443.0,1969.0,,1753.0,25,01266
ZCTA5 01267,82863.0,34865.0,7955.0,32.7,773.0,1956.0,666257400.0,1704.0,25,01267
ZCTA5 01270,83333.0,48451.0,770.0,51.4,-666666666.0,1979.0,100880200.0,1566.0,25,01270
ZCTA5 01301,49312.0,30160.0,17713.0,43.6,763.0,1949.0,,1451.0,25,01301
ZCTA5 01330,71346.0,42015.0,1367.0,51.0,686.0,1962.0,157649600.0,1782.0,25,01330
ZCTA5 01331,57164.0,27847.0,13383.0,44.5,733.0,1948.0,694664300.0,1422.0,25,01331
ZCTA5 01337,67470.0,36024.0,2498.0,50.6,881.0,1969.0,201056900.0,1711.0,25,01337
ZCTA5 01338,60625.0,25494.0,127.0,56.3,-666666666.0,1980.0,,-666666666.0,25,01338
ZCTA5 01339,61500.0,31493.0,1428.0,51.5,694.0,1966.0,,1664.0,25,01339
ZCTA5 01340,55980.0,30308.0,1808.0,53.2,774.0,1971.0,148983500.0,1393.0,25,01340
ZCTA5 01341,100417.0,51754.0,1836.0,51.6,1000.0,1975.0,232686600.0,2033.0,25,01341
ZCTA5 01342,77202.0,34530.0,1439.0,41.0,1547.0,1963.0,,1674.0,25,01342
ZCTA5 01343,76250.0,36273.0,45.0,61.3,-666666666.0,1959.0,,1339.0,25,01343
ZCTA5 01344,61359.0,29002.0,1459.0,44.9,613.0,1954.0,,1373.0,25,01344
ZCTA5 01346,63036.0,32336.0,427.0,49.7,-666666666.0,1974.0,41730300.0,1500.0,25,01346
ZCTA5 01347,54250.0,31898.0,175.0,30.0,-666666666.0,0.0,,1540.0,25,01347
ZCTA5 01349,64219.0,27235.0,1292.0,37.5,925.0,0.0,,1244.0,25,01349
ZCTA5 01350,26458.0,23018.0,91.0,40.8,725.0,1961.0,,1225.0,25,01350
ZCTA5 01351,78849.0,40029.0,2099.0,46.9,856.0,1974.0,,1660.0,25,01351
ZCTA5 01354,67083.0,39175.0,1608.0,46.3,634.0,1972.0,,1471.0,25,01354
ZCTA5 01355,68250.0,36064.0,949.0,52.6,919.0,1975.0,99896000.0,1472.0,25,01355
ZCTA5 01360,72083.0,37542.0,2997.0,47.9,722.0,1957.0,256917400.0,1603.0,25,01360
ZCTA5 01364,46405.0,26454.0,7785.0,46.2,638.0,1955.0,406510000.0,1484.0,25,01364
ZCTA5 01366,68405.0,35561.0,1269.0,50.2,821.0,1944.0,,1643.0,25,01366
ZCTA5 01367,54500.0,26574.0,595.0,47.8,763.0,1965.0,,1305.0,25,01367
ZCTA5 01368,72083.0,35724.0,1170.0,51.9,811.0,1977.0,102418400.0,1494.0,25,01368
ZCTA5 01370,57083.0,38985.0,4041.0,51.8,717.0,0.0,408054600.0,1538.0,25,01370
ZCTA5 01373,73639.0,43746.0,4634.0,49.4,732.0,1973.0,551085600.0,1843.0,25,01373
ZCTA5 01375,61102.0,37502.0,3659.0,33.1,1283.0,1976.0,,1547.0,25,01375
ZCTA5 01376,41496.0,27775.0,5123.0,44.9,711.0,1942.0,248038000.0,1516.0,25,01376
ZCTA5 01378,56250.0,30362.0,773.0,55.1,910.0,1961.0,76434900.0,1589.0,25,01378
