Name,Household Income,Per Capita Income,Population,Median Age,Median Rent,Average Year Home Built,Median Home Value,Median Mortgage Cost,state,Zipcode
ZCTA5 19802,40469.0,22801.0,26113.0,36.7,744.0,1953.0,870401100.0,1191.0,10,19802
ZCTA5 19803,98648.0,52110.0,21779.0,47.2,1168.0,1959.0,2629119400.0,1947.0,10,19803
ZCTA5 19804,51937.0,26640.0,17651.0,39.0,848.0,1956.0,955048700.0,1329.0,10,19804
ZCTA5 19805,42777.0,22523.0,41010.0,33.8,797.0,1948.0,1563563900.0,1243.0,10,19805
ZCTA5 19806,68836.0,59959.0,9567.0,43.0,928.0,1952.0,,1744.0,10,19806
ZCTA5 19807,140400.0,107638.0,6978.0,50.5,1184.0,1969.0,,3249.0,10,19807
ZCTA5 19808,70101.0,35038.0,38776.0,42.4,946.0,1970.0,3047331500.0,1653.0,10,19808
ZCTA5 19809,65794.0,33496.0,15273.0,38.5,899.0,1952.0,908414400.0,1607.0,10,19809
ZCTA5 19810,80625.0,40430.0,25269.0,45.4,964.0,1967.0,2464676800.0,1832.0,10,19810
ZCTA5 19901,46018.0,23377.0,36989.0,31.1,877.0,1987.0,1555624500.0,1393.0,10,19901
ZCTA5 19902,-666666666.0,23449.0,396.0,21.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10,19902
ZCTA5 19904,56649.0,26064.0,33766.0,35.3,866.0,1986.0,1717364400.0,1479.0,10,19904
ZCTA5 19930,78063.0,56703.0,2266.0,66.5,1179.0,1986.0,710434000.0,1836.0,10,19930
ZCTA5 19931,61250.0,33587.0,225.0,65.1,-666666666.0,1954.0,,1025.0,10,19931
ZCTA5 19933,48895.0,23497.0,9818.0,39.8,554.0,1993.0,543134200.0,1233.0,10,19933
ZCTA5 19934,66645.0,31210.0,13594.0,41.9,1094.0,1992.0,,1528.0,10,19934
ZCTA5 19936,-666666666.0,18729.0,241.0,37.0,-666666666.0,1986.0,27442200.0,1719.0,10,19936
ZCTA5 19938,58862.0,25211.0,8770.0,39.3,744.0,1993.0,575931900.0,1401.0,10,19938
ZCTA5 19939,61974.0,32112.0,6018.0,53.2,881.0,1996.0,,1453.0,10,19939
ZCTA5 19940,45955.0,21909.0,5602.0,38.4,636.0,1993.0,248131200.0,1234.0,10,19940
ZCTA5 19941,46097.0,19839.0,3069.0,36.4,616.0,1991.0,125927300.0,1212.0,10,19941
ZCTA5 19943,54321.0,26565.0,12503.0,38.7,720.0,1991.0,894884900.0,1453.0,10,19943
ZCTA5 19944,64464.0,57422.0,626.0,66.1,954.0,1985.0,223125100.0,1938.0,10,19944
ZCTA5 19945,46081.0,26632.0,6814.0,42.2,815.0,1990.0,469613500.0,1215.0,10,19945
ZCTA5 19946,58077.0,24215.0,4819.0,39.7,731.0,1991.0,,1269.0,10,19946
ZCTA5 19947,51233.0,22703.0,19562.0,35.7,642.0,1990.0,,1288.0,10,19947
ZCTA5 19950,48765.0,20093.0,7499.0,40.5,782.0,1992.0,,1307.0,10,19950
ZCTA5 19951,77863.0,37503.0,1873.0,48.6,1041.0,2001.0,,1875.0,10,19951
ZCTA5 19952,51284.0,23738.0,10428.0,39.5,722.0,1991.0,,1417.0,10,19952
ZCTA5 19953,60197.0,26370.0,4327.0,42.1,622.0,1988.0,294366400.0,1414.0,10,19953
ZCTA5 19954,53068.0,22555.0,1675.0,44.0,-666666666.0,1988.0,119732700.0,1347.0,10,19954
ZCTA5 19955,-666666666.0,25585.0,40.0,48.5,-666666666.0,1939.0,,-666666666.0,10,19955
ZCTA5 19956,48097.0,24239.0,15103.0,37.9,643.0,1988.0,821336700.0,1168.0,10,19956
ZCTA5 19958,64985.0,38388.0,23580.0,58.4,1042.0,1997.0,2857180300.0,1605.0,10,19958
ZCTA5 19960,50175.0,21699.0,6487.0,35.7,550.0,1991.0,,1203.0,10,19960
ZCTA5 19962,67835.0,29228.0,11373.0,35.5,743.0,2001.0,580591100.0,1441.0,10,19962
ZCTA5 19963,54581.0,26921.0,20395.0,42.4,680.0,1981.0,1336719700.0,1344.0,10,19963
ZCTA5 19964,58125.0,29987.0,1096.0,42.5,731.0,1977.0,,1401.0,10,19964
ZCTA5 19966,50501.0,26019.0,27957.0,49.1,652.0,1995.0,1701021000.0,1348.0,10,19966
ZCTA5 19967,58438.0,28647.0,1077.0,41.9,977.0,2003.0,109874300.0,1206.0,10,19967
ZCTA5 19968,58112.0,32098.0,9760.0,49.2,788.0,1996.0,,1494.0,10,19968
ZCTA5 19970,67222.0,38773.0,7799.0,57.2,1022.0,2001.0,,1592.0,10,19970
ZCTA5 19971,67188.0,51050.0,12173.0,57.3,926.0,1990.0,,1793.0,10,19971
ZCTA5 19973,49721.0,26014.0,24509.0,42.6,711.0,1983.0,1267758400.0,1314.0,10,19973
ZCTA5 19975,51250.0,31186.0,8735.0,54.5,728.0,1996.0,905364400.0,1510.0,10,19975
ZCTA5 19977,59797.0,26912.0,26063.0,39.8,797.0,2000.0,,1550.0,10,19977
ZCTA5 19979,63750.0,22939.0,660.0,36.2,765.0,1986.0,,1308.0,10,19979
ZCTA5 20001,92528.0,49480.0,44998.0,30.8,1593.0,1966.0,3808682800.0,2646.0,11,20001
ZCTA5 20002,77293.0,47063.0,59659.0,33.8,1228.0,1939.0,,2330.0,11,20002
ZCTA5 20003,113750.0,62511.0,29071.0,34.8,1714.0,1939.0,4069880900.0,2695.0,11,20003
ZCTA5 20004,139306.0,118456.0,1708.0,41.7,2396.0,1997.0,,3038.0,11,20004
ZCTA5 20005,91204.0,74016.0,13063.0,33.7,1783.0,1967.0,1068349000.0,2661.0,11,20005
ZCTA5 20006,35119.0,13912.0,2920.0,19.9,1699.0,1964.0,,-666666666.0,11,20006
ZCTA5 20007,119510.0,81493.0,26415.0,33.9,1762.0,1945.0,,3422.0,11,20007
ZCTA5 20008,111614.0,94302.0,28261.0,36.8,1799.0,1950.0,,2824.0,11,20008
ZCTA5 20009,97563.0,68907.0,51508.0,32.9,1678.0,1939.0,6620183400.0,2516.0,11,20009
ZCTA5 20010,69371.0,42422.0,32421.0,32.2,1269.0,1939.0,2358373700.0,2373.0,11,20010
ZCTA5 20011,64309.0,37030.0,67349.0,36.7,1054.0,1943.0,,2072.0,11,20011
ZCTA5 20012,80369.0,53230.0,14457.0,44.0,1153.0,1945.0,,2641.0,11,20012
ZCTA5 20015,165425.0,90989.0,16323.0,43.5,1701.0,1939.0,4639787100.0,3629.0,11,20015
ZCTA5 20016,127936.0,83858.0,35192.0,39.0,1885.0,1950.0,8984106900.0,3303.0,11,20016
ZCTA5 20017,69000.0,36385.0,20371.0,36.8,1191.0,1950.0,2114451400.0,1910.0,11,20017
ZCTA5 20018,60258.0,32376.0,20363.0,38.8,837.0,1951.0,1786694000.0,2111.0,11,20018
ZCTA5 20019,34952.0,21125.0,57962.0,33.9,816.0,1957.0,,1378.0,11,20019
ZCTA5 20020,33196.0,21877.0,54955.0,33.3,920.0,1959.0,1756327800.0,1532.0,11,20020
ZCTA5 20024,75703.0,55969.0,12183.0,37.5,1436.0,1965.0,,1966.0,11,20024
ZCTA5 20032,33832.0,19200.0,41232.0,29.4,870.0,1965.0,,1412.0,11,20032
ZCTA5 20036,84015.0,78818.0,5655.0,31.9,1811.0,1960.0,,2246.0,11,20036
ZCTA5 20037,72461.0,54615.0,15285.0,26.5,2002.0,1971.0,1764730900.0,2706.0,11,20037
ZCTA5 20045,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20045
ZCTA5 20052,-666666666.0,5895.0,431.0,19.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20052
ZCTA5 20053,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20053
ZCTA5 20057,-666666666.0,3434.0,3697.0,19.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20057
ZCTA5 20064,-666666666.0,4059.0,2125.0,19.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20064
ZCTA5 20105,141522.0,47769.0,16265.0,34.5,2466.0,2006.0,,2793.0,51,20105
ZCTA5 20106,73113.0,36711.0,5334.0,45.5,735.0,1989.0,647543400.0,1999.0,51,20106
ZCTA5 20109,62106.0,26364.0,38360.0,31.7,1315.0,1985.0,1347963100.0,1636.0,51,20109
ZCTA5 20110,77669.0,29692.0,47975.0,33.9,1229.0,1984.0,2775670700.0,2022.0,51,20110
ZCTA5 20111,82283.0,30995.0,34433.0,33.4,1301.0,1986.0,2158426500.0,2003.0,51,20111
ZCTA5 20112,137224.0,46764.0,26914.0,40.8,2033.0,1990.0,3212917100.0,2549.0,51,20112
ZCTA5 20115,88088.0,46731.0,6485.0,41.7,984.0,1983.0,,2257.0,51,20115
ZCTA5 20117,96719.0,56867.0,2507.0,51.2,866.0,1975.0,640031300.0,2681.0,51,20117
ZCTA5 20119,100609.0,40374.0,4383.0,42.9,977.0,1981.0,465681600.0,1915.0,51,20119
ZCTA5 20120,113806.0,49100.0,40581.0,37.2,1653.0,1989.0,4795636000.0,2378.0,51,20120
ZCTA5 20121,89324.0,36810.0,29695.0,34.0,1569.0,1991.0,2274212300.0,2137.0,51,20121
ZCTA5 20124,172866.0,64119.0,15318.0,44.2,1950.0,1987.0,,3090.0,51,20124
ZCTA5 20129,186333.0,72519.0,616.0,48.0,-666666666.0,1958.0,,4001.0,51,20129
ZCTA5 20130,56250.0,41532.0,123.0,61.7,-666666666.0,1974.0,88120000.0,-666666666.0,51,20130
ZCTA5 20132,127488.0,44971.0,17455.0,36.9,1173.0,1994.0,,2909.0,51,20132
ZCTA5 20135,74867.0,44278.0,2940.0,44.2,881.0,1977.0,400018300.0,1952.0,51,20135
ZCTA5 20136,128061.0,40488.0,30539.0,32.4,1907.0,2003.0,,2465.0,51,20136
ZCTA5 20137,128796.0,50666.0,1410.0,45.5,-666666666.0,1982.0,,2778.0,51,20137
ZCTA5 20139,-666666666.0,43444.0,250.0,32.8,-666666666.0,1959.0,,-666666666.0,51,20139
ZCTA5 20141,137500.0,44523.0,6375.0,37.5,1607.0,1995.0,802643300.0,2767.0,51,20141
ZCTA5 20143,147750.0,53580.0,1211.0,41.2,-666666666.0,1986.0,,3619.0,51,20143
ZCTA5 20144,132793.0,48514.0,1205.0,39.3,765.0,1981.0,265491100.0,2653.0,51,20144
ZCTA5 20147,122815.0,50195.0,62907.0,34.7,1565.0,1999.0,7147003700.0,2543.0,51,20147
ZCTA5 20148,161538.0,54177.0,42883.0,33.7,1808.0,2006.0,,3081.0,51,20148
ZCTA5 20151,117973.0,44270.0,22746.0,36.5,1433.0,1986.0,2633864300.0,2434.0,51,20151
ZCTA5 20152,146092.0,50227.0,30697.0,34.8,1874.0,2004.0,,2839.0,51,20152
ZCTA5 20155,126834.0,47278.0,34202.0,36.9,1801.0,2004.0,,2593.0,51,20155
ZCTA5 20158,141538.0,49588.0,4347.0,42.5,1500.0,1991.0,648503000.0,2615.0,51,20158
ZCTA5 20164,85923.0,33048.0,40370.0,34.3,1455.0,1979.0,3102956400.0,1944.0,51,20164
ZCTA5 20165,136121.0,54116.0,33813.0,38.7,1710.0,1994.0,,2541.0,51,20165
ZCTA5 20166,99643.0,42167.0,9961.0,34.1,1534.0,1999.0,847610300.0,2250.0,51,20166
ZCTA5 20169,141156.0,51015.0,22800.0,38.3,2183.0,2004.0,,2756.0,51,20169
ZCTA5 20170,117244.0,45092.0,42731.0,34.9,1653.0,1984.0,4245812100.0,2330.0,51,20170
ZCTA5 20171,141994.0,55332.0,49367.0,35.3,1694.0,1993.0,6022564100.0,2718.0,51,20171
ZCTA5 20175,119708.0,51981.0,31887.0,36.0,1322.0,1994.0,,2521.0,51,20175
ZCTA5 20176,121973.0,48639.0,51588.0,36.3,1356.0,1999.0,6068527100.0,2767.0,51,20176
ZCTA5 20180,121058.0,49803.0,6985.0,41.9,1545.0,1989.0,,2461.0,51,20180
ZCTA5 20181,110833.0,43737.0,8630.0,42.8,1292.0,1982.0,1120238000.0,2369.0,51,20181
ZCTA5 20184,167663.0,85553.0,635.0,57.6,-666666666.0,1983.0,162960000.0,4001.0,51,20184
ZCTA5 20186,76359.0,42306.0,14459.0,44.1,1058.0,1986.0,,1986.0,51,20186
ZCTA5 20187,116058.0,46967.0,16886.0,41.8,1267.0,1988.0,,2425.0,51,20187
ZCTA5 20190,98480.0,60536.0,18759.0,38.9,1612.0,1981.0,,2281.0,51,20190
ZCTA5 20191,111430.0,53713.0,29666.0,39.2,1421.0,1977.0,,2251.0,51,20191
ZCTA5 20194,132591.0,75785.0,13020.0,40.2,1770.0,1990.0,,2600.0,51,20194
ZCTA5 20197,150855.0,63032.0,1830.0,43.7,1091.0,1998.0,404570000.0,3634.0,51,20197
ZCTA5 20198,81607.0,49151.0,2345.0,45.9,621.0,1971.0,439199200.0,2662.0,51,20198
ZCTA5 20202,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20202
ZCTA5 20204,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20204
ZCTA5 20228,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20228
ZCTA5 20230,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20230
ZCTA5 20240,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20240
ZCTA5 20245,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20245
ZCTA5 20260,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20260
ZCTA5 20307,-666666666.0,34781.0,217.0,29.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20307
ZCTA5 20317,30665.0,34430.0,460.0,84.6,1755.0,1951.0,,-666666666.0,11,20317
ZCTA5 20319,-666666666.0,17900.0,69.0,21.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20319
ZCTA5 20373,-666666666.0,20367.0,119.0,21.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20373
ZCTA5 20390,-666666666.0,21037.0,540.0,20.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20390
ZCTA5 20405,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20405
ZCTA5 20418,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20418
ZCTA5 20427,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20427
ZCTA5 20506,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20506
ZCTA5 20510,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20510
ZCTA5 20520,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20520
ZCTA5 20535,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20535
ZCTA5 20540,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20540
ZCTA5 20551,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20551
ZCTA5 20553,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20553
ZCTA5 20560,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20560
ZCTA5 20565,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20565
ZCTA5 20566,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20566
ZCTA5 20593,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11,20593
ZCTA5 20601,99031.0,40446.0,26029.0,37.7,1448.0,1986.0,1937276100.0,2020.0,24,20601
ZCTA5 20602,75284.0,31677.0,26393.0,34.2,1170.0,1983.0,,1887.0,24,20602
ZCTA5 20603,104646.0,40990.0,31304.0,35.2,1535.0,1995.0,,2245.0,24,20603
ZCTA5 20606,54500.0,32674.0,490.0,46.7,-666666666.0,1964.0,55616000.0,2161.0,24,20606
ZCTA5 20607,123835.0,48016.0,10350.0,41.8,971.0,1996.0,1184159200.0,2648.0,24,20607
ZCTA5 20608,65938.0,31230.0,793.0,46.1,938.0,1972.0,62942200.0,1861.0,24,20608
ZCTA5 20609,40982.0,24767.0,1073.0,49.1,640.0,1972.0,125164000.0,1689.0,24,20609
ZCTA5 20611,89231.0,35028.0,1452.0,44.5,1009.0,1988.0,,2205.0,24,20611
ZCTA5 20612,-666666666.0,28697.0,480.0,65.3,-666666666.0,1974.0,,2623.0,24,20612
ZCTA5 20613,107321.0,42052.0,14261.0,42.7,1297.0,1993.0,1354259100.0,2458.0,24,20613
ZCTA5 20615,170151.0,53017.0,456.0,42.2,-666666666.0,1947.0,62782000.0,2186.0,24,20615
ZCTA5 20616,86412.0,33874.0,6100.0,36.8,748.0,1986.0,,2056.0,24,20616
ZCTA5 20617,66250.0,38288.0,719.0,53.8,-666666666.0,1976.0,110556000.0,1991.0,24,20617
ZCTA5 20618,73375.0,49829.0,543.0,41.5,-666666666.0,1972.0,50140000.0,1535.0,24,20618
ZCTA5 20619,96404.0,39949.0,12124.0,32.3,1343.0,1997.0,,1921.0,24,20619
ZCTA5 20620,76667.0,36835.0,1330.0,47.5,1255.0,1988.0,95005700.0,1424.0,24,20620
ZCTA5 20621,57800.0,25782.0,923.0,48.8,-666666666.0,1977.0,,1634.0,24,20621
ZCTA5 20622,87017.0,30753.0,6135.0,39.0,768.0,1986.0,,2172.0,24,20622
ZCTA5 20623,131556.0,40063.0,3162.0,38.0,2154.0,1992.0,265099000.0,2374.0,24,20623
ZCTA5 20624,78036.0,34927.0,1327.0,45.1,1104.0,1979.0,,1601.0,24,20624
ZCTA5 20625,-666666666.0,25540.0,828.0,39.8,864.0,1962.0,,1800.0,24,20625
ZCTA5 20626,50673.0,66543.0,290.0,54.2,-666666666.0,1953.0,,1476.0,24,20626
ZCTA5 20628,-666666666.0,101749.0,174.0,46.9,-666666666.0,1990.0,39056000.0,-666666666.0,24,20628
ZCTA5 20629,76635.0,62132.0,312.0,44.9,-666666666.0,1989.0,50845000.0,3625.0,24,20629
ZCTA5 20630,97132.0,34731.0,374.0,47.3,-666666666.0,1988.0,,1970.0,24,20630
ZCTA5 20632,62321.0,24069.0,384.0,39.3,-666666666.0,1983.0,,1387.0,24,20632
ZCTA5 20634,77792.0,34847.0,7114.0,32.9,913.0,1996.0,425682800.0,1700.0,24,20634
ZCTA5 20636,104222.0,42684.0,10789.0,38.4,1209.0,1984.0,,1941.0,24,20636
ZCTA5 20637,131429.0,49712.0,5164.0,46.0,-666666666.0,1994.0,,2673.0,24,20637
ZCTA5 20639,127235.0,42982.0,15238.0,42.1,1575.0,1989.0,,2416.0,24,20639
ZCTA5 20640,66415.0,30058.0,10658.0,34.4,1162.0,1976.0,,1755.0,24,20640
ZCTA5 20645,104479.0,39368.0,1029.0,39.5,1429.0,1998.0,,2395.0,24,20645
ZCTA5 20646,95317.0,39938.0,20118.0,40.9,1087.0,1987.0,1990347600.0,2341.0,24,20646
ZCTA5 20650,100515.0,47049.0,14379.0,43.4,712.0,1988.0,1489615000.0,2263.0,24,20650
ZCTA5 20653,70824.0,31923.0,23973.0,31.8,1082.0,1990.0,,1732.0,24,20653
ZCTA5 20657,87318.0,34401.0,18959.0,35.9,1279.0,1991.0,,1712.0,24,20657
ZCTA5 20658,69602.0,28946.0,1054.0,38.2,1293.0,1973.0,,1867.0,24,20658
ZCTA5 20659,95449.0,35779.0,23946.0,39.5,1299.0,1987.0,2295976200.0,1941.0,24,20659
ZCTA5 20662,77589.0,29004.0,3127.0,43.7,927.0,1976.0,,1875.0,24,20662
ZCTA5 20664,74464.0,34210.0,2931.0,38.8,1094.0,1968.0,,1686.0,24,20664
ZCTA5 20667,73750.0,32221.0,550.0,43.9,-666666666.0,1989.0,,2417.0,24,20667
ZCTA5 20670,60250.0,20966.0,1583.0,24.4,1836.0,1985.0,,-666666666.0,24,20670
ZCTA5 20674,93942.0,58434.0,609.0,53.3,1185.0,1950.0,,2491.0,24,20674
ZCTA5 20675,88063.0,37469.0,1766.0,47.4,1816.0,1976.0,,1958.0,24,20675
ZCTA5 20676,87083.0,33459.0,4234.0,40.2,1533.0,1987.0,367955400.0,2091.0,24,20676
ZCTA5 20677,114792.0,44869.0,2177.0,44.2,-666666666.0,1988.0,,2227.0,24,20677
ZCTA5 20678,76436.0,34280.0,12452.0,41.3,947.0,1990.0,,2035.0,24,20678
ZCTA5 20680,84609.0,32243.0,1190.0,37.6,-666666666.0,1971.0,,2448.0,24,20680
ZCTA5 20684,-666666666.0,29668.0,1462.0,31.4,862.0,1977.0,111369000.0,2602.0,24,20684
ZCTA5 20685,103961.0,42230.0,6423.0,44.3,1361.0,1989.0,,2073.0,24,20685
ZCTA5 20686,-666666666.0,5411.0,1583.0,20.3,-666666666.0,-666666666.0,,-666666666.0,24,20686
ZCTA5 20687,60720.0,25007.0,382.0,42.6,-666666666.0,1957.0,,1592.0,24,20687
ZCTA5 20688,68693.0,49803.0,1864.0,69.6,1957.0,1996.0,211020000.0,1956.0,24,20688
ZCTA5 20689,105250.0,47647.0,1919.0,47.2,-666666666.0,1986.0,250964000.0,2473.0,24,20689
ZCTA5 20690,88289.0,48347.0,754.0,50.9,-666666666.0,1996.0,132688000.0,2575.0,24,20690
ZCTA5 20692,81576.0,38905.0,1418.0,43.8,-666666666.0,1983.0,164764800.0,2458.0,24,20692
ZCTA5 20693,118462.0,46095.0,1054.0,46.9,-666666666.0,1990.0,,2055.0,24,20693
ZCTA5 20695,99836.0,41111.0,6851.0,43.6,1609.0,1998.0,748474800.0,2108.0,24,20695
ZCTA5 20701,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,24,20701
ZCTA5 20705,76940.0,30373.0,28139.0,37.1,1395.0,1975.0,,2025.0,24,20705
ZCTA5 20706,72454.0,28467.0,38938.0,37.2,1302.0,1968.0,2054168500.0,1868.0,24,20706
ZCTA5 20707,74224.0,36690.0,32344.0,37.1,1286.0,1981.0,2045316500.0,2033.0,24,20707
ZCTA5 20708,69075.0,34016.0,26315.0,34.1,1230.0,1978.0,,2202.0,24,20708
ZCTA5 20710,44694.0,22684.0,9817.0,33.1,1109.0,1966.0,158778600.0,1739.0,24,20710
ZCTA5 20711,70864.0,35075.0,6632.0,43.6,633.0,1991.0,,2344.0,24,20711
ZCTA5 20712,50737.0,26324.0,9200.0,32.5,959.0,1953.0,,1959.0,24,20712
ZCTA5 20714,86125.0,42253.0,4772.0,40.9,1249.0,1988.0,,1821.0,24,20714
ZCTA5 20715,108050.0,42653.0,26193.0,41.5,1773.0,1967.0,2396873900.0,2115.0,24,20715
ZCTA5 20716,93054.0,41304.0,22152.0,40.1,1593.0,1987.0,,2099.0,24,20716
ZCTA5 20720,131737.0,48811.0,22436.0,40.3,2042.0,1996.0,2482016000.0,2482.0,24,20720
ZCTA5 20721,120557.0,48201.0,28901.0,43.4,1826.0,1993.0,3240432900.0,2593.0,24,20721
ZCTA5 20722,66667.0,26199.0,5918.0,36.9,1077.0,1947.0,301410100.0,1615.0,24,20722
ZCTA5 20723,107321.0,43568.0,33399.0,35.9,1464.0,1990.0,,2310.0,24,20723
ZCTA5 20724,101101.0,44147.0,17647.0,36.5,1641.0,1994.0,1164989400.0,1968.0,24,20724
ZCTA5 20732,99299.0,40893.0,9957.0,35.8,1318.0,1990.0,,1955.0,24,20732
ZCTA5 20733,102317.0,37493.0,2902.0,40.9,1422.0,1981.0,367118400.0,2028.0,24,20733
ZCTA5 20735,102767.0,39004.0,38562.0,41.7,1577.0,1983.0,3137671700.0,2143.0,24,20735
ZCTA5 31620,39857.0,19702.0,10221.0,37.2,442.0,1980.0,,1070.0,13,31620
ZCTA5 31622,38425.0,18388.0,2214.0,37.7,332.0,1981.0,59522300.0,980.0,13,31622
ZCTA5 31623,41563.0,15184.0,90.0,49.7,-666666666.0,1976.0,,967.0,13,31623
ZCTA5 31624,38882.0,18588.0,1348.0,32.6,287.0,1978.0,34995900.0,775.0,13,31624
ZCTA5 31625,21835.0,13267.0,1592.0,34.5,348.0,1988.0,,853.0,13,31625
ZCTA5 31626,37452.0,23625.0,3122.0,43.2,485.0,1989.0,,1003.0,13,31626
ZCTA5 31627,33500.0,14846.0,234.0,40.5,427.0,1986.0,8159000.0,750.0,13,31627
ZCTA5 31629,30924.0,16250.0,587.0,46.0,-666666666.0,1964.0,,1050.0,13,31629
ZCTA5 31630,13977.0,8311.0,516.0,25.4,278.0,1967.0,5202000.0,1045.0,13,31630
ZCTA5 31631,36917.0,19540.0,510.0,49.2,-666666666.0,1978.0,,875.0,13,31631
