Name,Household Income,Per Capita Income,Population,Median Age,Median Rent,Average Year Home Built,Median Home Value,Median Mortgage Cost,state,Zipcode
ZCTA5 00669,16922.0,9196.0,24803.0,42.9,324.0,1982,625342000.0,670.0,72,00669
ZCTA5 00670,14245.0,7711.0,8364.0,42.1,227.0,1979,165180000.0,669.0,72,00670
ZCTA5 00674,18299.0,11002.0,38971.0,42.2,406.0,1977,1517355600.0,798.0,72,00674
ZCTA5 00676,14992.0,10331.0,36299.0,39.9,327.0,1983,,816.0,72,00676
ZCTA5 00677,19943.0,12517.0,14093.0,46.0,365.0,1979,,943.0,72,00677
ZCTA5 00678,17144.0,10318.0,25624.0,41.2,337.0,1983,,669.0,72,00678
ZCTA5 00680,14217.0,10477.0,45190.0,43.6,333.0,1970,,757.0,72,00680
ZCTA5 00682,14706.0,11719.0,31735.0,37.8,347.0,1969,971086000.0,857.0,72,00682
ZCTA5 00683,16332.0,10534.0,29487.0,44.5,320.0,1978,,736.0,72,00683
ZCTA5 00685,15185.0,9494.0,37058.0,44.6,290.0,1981,,792.0,72,00685
ZCTA5 00687,20941.0,9728.0,30962.0,38.7,366.0,1986,829519900.0,724.0,72,00687
ZCTA5 00688,17874.0,9152.0,12139.0,42.0,330.0,1982,,798.0,72,00688
ZCTA5 00690,18288.0,11611.0,5722.0,41.8,478.0,1985,210676000.0,768.0,72,00690
ZCTA5 00692,20585.0,12078.0,35135.0,39.5,418.0,1983,1015583200.0,935.0,72,00692
ZCTA5 00693,19576.0,11009.0,53360.0,41.4,387.0,1978,1726240700.0,854.0,72,00693
ZCTA5 00694,-666666666.0,7588.0,64.0,73.8,-666666666.0,1994,,-666666666.0,72,00694
ZCTA5 00698,14794.0,8413.0,35317.0,43.8,276.0,1981,,712.0,72,00698
ZCTA5 00703,18846.0,10735.0,26097.0,41.9,378.0,1979,792688500.0,840.0,72,00703
ZCTA5 00704,17275.0,8501.0,8108.0,32.6,379.0,1987,,664.0,72,00704
ZCTA5 00705,20214.0,11321.0,22662.0,42.4,358.0,1984,1252135000.0,802.0,72,00705
ZCTA5 00707,20760.0,9245.0,10721.0,44.4,336.0,1981,274063000.0,709.0,72,00707
ZCTA5 00714,17615.0,8636.0,17739.0,40.4,326.0,1981,477954200.0,671.0,72,00714
ZCTA5 00715,12188.0,7154.0,2818.0,43.9,218.0,1978,,615.0,72,00715
ZCTA5 00716,17969.0,14182.0,27513.0,44.6,305.0,1974,872993400.0,844.0,72,00716
ZCTA5 00717,12121.0,10647.0,16086.0,40.6,210.0,1967,,779.0,72,00717
ZCTA5 00718,19372.0,9353.0,25430.0,37.9,378.0,1982,,657.0,72,00718
ZCTA5 00719,18922.0,9119.0,28556.0,41.3,377.0,1979,619860700.0,693.0,72,00719
ZCTA5 00720,15295.0,8339.0,20758.0,40.0,286.0,1985,457117200.0,731.0,72,00720
ZCTA5 00723,16063.0,9682.0,16984.0,45.0,224.0,1987,385443000.0,663.0,72,00723
ZCTA5 00725,21350.0,13585.0,80537.0,41.9,417.0,1977,3003223500.0,896.0,72,00725
ZCTA5 00727,31688.0,17636.0,52743.0,40.8,563.0,1984,2297707900.0,959.0,72,00727
ZCTA5 00728,19340.0,10157.0,39083.0,39.5,316.0,1978,984386400.0,720.0,72,00728
ZCTA5 00729,21469.0,12656.0,51015.0,40.1,464.0,1985,1648313900.0,866.0,72,00729
ZCTA5 00730,15723.0,11042.0,30175.0,40.6,286.0,1972,,773.0,72,00730
ZCTA5 00731,15473.0,10534.0,12657.0,40.5,315.0,1985,,840.0,72,00731
ZCTA5 00735,18395.0,10956.0,12159.0,42.6,365.0,1981,342119200.0,667.0,72,00735
ZCTA5 00736,21894.0,12761.0,46085.0,43.7,375.0,1981,,860.0,72,00736
ZCTA5 00738,19859.0,13251.0,29196.0,42.3,405.0,1977,,760.0,72,00738
ZCTA5 00739,20065.0,10918.0,36734.0,40.1,398.0,1982,982402700.0,883.0,72,00739
ZCTA5 00740,12944.0,6668.0,1915.0,32.5,327.0,1976,,640.0,72,00740
ZCTA5 00741,22121.0,11422.0,4074.0,43.0,502.0,1976,,672.0,72,00741
ZCTA5 00745,22960.0,11517.0,50435.0,41.1,413.0,1985,1516732500.0,892.0,72,00745
ZCTA5 00751,18087.0,9869.0,20677.0,43.1,311.0,1984,1654102800.0,716.0,72,00751
ZCTA5 00754,19403.0,11271.0,36893.0,42.2,386.0,1982,1158113600.0,905.0,72,00754
ZCTA5 00757,19827.0,11596.0,21757.0,38.8,359.0,1983,,769.0,72,00757
ZCTA5 00765,14880.0,10440.0,8523.0,47.2,479.0,1978,234705000.0,1524.0,72,00765
ZCTA5 00766,19682.0,10854.0,22687.0,40.2,292.0,1984,530196000.0,778.0,72,00766
ZCTA5 00767,16295.0,9929.0,33499.0,42.9,338.0,1984,775030700.0,642.0,72,00767
ZCTA5 00769,19700.0,11054.0,38812.0,41.6,370.0,1986,1008038500.0,724.0,72,00769
ZCTA5 00771,21175.0,11340.0,36906.0,39.7,397.0,1988,,869.0,72,00771
ZCTA5 00772,16107.0,8499.0,19529.0,40.2,276.0,1986,396437000.0,723.0,72,00772
ZCTA5 00773,21850.0,11123.0,18224.0,41.9,333.0,1978,570936000.0,791.0,72,00773
ZCTA5 00775,22667.0,14886.0,1299.0,43.0,423.0,1993,,1563.0,72,00775
ZCTA5 00777,19830.0,10327.0,39609.0,38.8,341.0,1987,1013127500.0,778.0,72,00777
ZCTA5 00778,35183.0,18625.0,46707.0,39.1,538.0,1990,1969210100.0,1099.0,72,00778
ZCTA5 00780,21663.0,13140.0,11016.0,39.4,579.0,1988,422633000.0,786.0,72,00780
ZCTA5 00782,13683.0,7234.0,17670.0,39.0,370.0,1979,269455200.0,746.0,72,00782
ZCTA5 00783,14995.0,8135.0,32769.0,39.6,347.0,1980,,733.0,72,00783
ZCTA5 00784,17415.0,10447.0,39823.0,39.1,263.0,1979,1893731400.0,701.0,72,00784
ZCTA5 00786,37552.0,13462.0,360.0,54.0,-666666666.0,1988,,-666666666.0,72,00786
ZCTA5 00791,20269.0,13179.0,48433.0,43.3,350.0,1983,1523197600.0,835.0,72,00791
ZCTA5 00794,17073.0,8550.0,28434.0,36.7,315.0,1982,,737.0,72,00794
ZCTA5 00795,20471.0,10397.0,43873.0,39.4,379.0,1984,1010526100.0,753.0,72,00795
ZCTA5 00901,21469.0,29932.0,6617.0,45.0,439.0,0,,2103.0,72,00901
ZCTA5 00906,106518.0,63599.0,191.0,35.6,-666666666.0,2005,,2439.0,72,00906
ZCTA5 00907,36495.0,41205.0,15151.0,48.9,686.0,1966,1576081900.0,1651.0,72,00907
ZCTA5 00909,19443.0,16952.0,4698.0,40.8,415.0,1966,150896000.0,984.0,72,00909
ZCTA5 00911,35470.0,33282.0,7089.0,47.6,621.0,1966,641886000.0,1377.0,72,00911
ZCTA5 00912,22292.0,17735.0,5660.0,46.0,463.0,1963,,930.0,72,00912
ZCTA5 00913,6493.0,8516.0,7890.0,26.3,136.0,1948,245853000.0,1919.0,72,00913
ZCTA5 00915,12802.0,9366.0,24888.0,41.0,329.0,1960,,795.0,72,00915
ZCTA5 00917,15220.0,14535.0,18196.0,48.2,358.0,1965,536296000.0,945.0,72,00917
ZCTA5 00918,25117.0,23687.0,15759.0,43.3,261.0,1969,,1257.0,72,00918
ZCTA5 00920,25809.0,15824.0,16281.0,46.7,532.0,1956,,979.0,72,00920
ZCTA5 00921,18763.0,13733.0,31801.0,39.8,439.0,1962,916449100.0,947.0,72,00921
ZCTA5 00923,14159.0,11557.0,23851.0,42.3,311.0,1963,,862.0,72,00923
ZCTA5 00924,18176.0,12932.0,48141.0,39.8,309.0,1968,1544127400.0,928.0,72,00924
ZCTA5 00925,11090.0,13221.0,6640.0,37.1,402.0,1959,,892.0,72,00925
ZCTA5 00926,35788.0,24073.0,93330.0,44.5,482.0,1975,,1218.0,72,00926
ZCTA5 00927,35268.0,26116.0,13626.0,44.9,409.0,1967,961213000.0,1466.0,72,00927
ZCTA5 00934,-666666666.0,18809.0,109.0,32.4,-666666666.0,1957,-666666666.0,-666666666.0,72,00934
ZCTA5 00936,-666666666.0,7617.0,773.0,60.7,-666666666.0,-666666666,-666666666.0,-666666666.0,72,00936
ZCTA5 00949,27229.0,13995.0,72943.0,40.6,481.0,1978,2566744500.0,909.0,72,00949
ZCTA5 00950,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,72,00950
ZCTA5 00951,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,72,00951
ZCTA5 00952,14991.0,8904.0,7598.0,45.0,467.0,1973,269332000.0,744.0,72,00952
ZCTA5 00953,29019.0,14771.0,71174.0,38.4,501.0,1986,2482359700.0,1069.0,72,00953
ZCTA5 00956,23127.0,13075.0,63264.0,42.4,451.0,1973,2280141800.0,889.0,72,00956
ZCTA5 00957,26667.0,13864.0,38198.0,41.3,472.0,1973,1603881500.0,908.0,72,00957
ZCTA5 00959,30466.0,16549.0,46441.0,41.4,499.0,1972,,983.0,72,00959
ZCTA5 00960,-666666666.0,3306.0,2205.0,33.3,-666666666.0,-666666666,-666666666.0,-666666666.0,72,00960
ZCTA5 00961,29511.0,16906.0,29743.0,44.3,489.0,1975,1204195900.0,977.0,72,00961
ZCTA5 00962,15497.0,10627.0,19082.0,38.4,333.0,1970,,846.0,72,00962
ZCTA5 00965,15276.0,12815.0,6709.0,48.8,314.0,1968,,739.0,72,00965
ZCTA5 00966,48163.0,33918.0,15254.0,47.2,646.0,1977,1216641000.0,1814.0,72,00966
ZCTA5 00968,49099.0,41280.0,3448.0,57.2,784.0,1977,330484000.0,1674.0,72,00968
ZCTA5 00969,50419.0,29145.0,41941.0,42.1,756.0,1981,,1545.0,72,00969
ZCTA5 00971,22480.0,15459.0,25925.0,43.9,502.0,1984,1028675000.0,1054.0,72,00971
ZCTA5 00976,32377.0,16538.0,58640.0,40.9,397.0,1980,,1041.0,72,00976
ZCTA5 00979,34701.0,30272.0,16130.0,48.7,727.0,1973,,1205.0,72,00979
ZCTA5 00982,24895.0,13184.0,14346.0,44.8,501.0,1966,537688000.0,910.0,72,00982
ZCTA5 00983,25750.0,14541.0,33947.0,40.8,450.0,1968,,957.0,72,00983
ZCTA5 00985,26156.0,13515.0,31682.0,43.6,472.0,1972,,945.0,72,00985
ZCTA5 00987,32555.0,17530.0,54241.0,41.2,583.0,1986,,1057.0,72,00987
ZCTA5 01001,63949.0,36540.0,17312.0,46.1,1025.0,1968,,1506.0,25,01001
ZCTA5 01002,61159.0,30847.0,30014.0,23.4,1280.0,1973,1773833300.0,2330.0,25,01002
ZCTA5 01003,2499.0,4378.0,11357.0,19.9,-666666666.0,1974,,-666666666.0,25,01003
ZCTA5 01005,67302.0,37464.0,5128.0,48.1,831.0,1973,,1555.0,25,01005
ZCTA5 01007,91191.0,41753.0,15005.0,42.3,909.0,1983,1306864300.0,1884.0,25,01007
ZCTA5 01008,76333.0,40146.0,1140.0,54.0,-666666666.0,1962,,1581.0,25,01008
ZCTA5 01009,80714.0,35649.0,261.0,53.4,-666666666.0,1964,,1786.0,25,01009
ZCTA5 01010,70063.0,36656.0,3658.0,46.8,703.0,1981,324297300.0,1880.0,25,01010
ZCTA5 01011,76500.0,32417.0,1430.0,47.8,753.0,1957,,1495.0,25,01011
ZCTA5 01012,67321.0,38399.0,585.0,54.1,950.0,1961,68418000.0,1384.0,25,01012
ZCTA5 01013,43808.0,25552.0,22733.0,35.7,754.0,1949,,1466.0,25,01013
ZCTA5 01020,60561.0,31081.0,30108.0,44.5,834.0,1957,,1442.0,25,01020
ZCTA5 01022,46488.0,26787.0,2586.0,33.6,1365.0,1958,98986900.0,1257.0,25,01022
ZCTA5 01026,58438.0,32040.0,933.0,50.1,663.0,1958,,1480.0,25,01026
ZCTA5 01027,67119.0,37220.0,17818.0,45.0,877.0,1963,,1680.0,25,01027
ZCTA5 01028,87748.0,40984.0,16242.0,45.5,782.0,1967,1445672000.0,1916.0,25,01028
ZCTA5 01029,87727.0,41468.0,538.0,47.8,-666666666.0,1963,,1233.0,25,01029
ZCTA5 01030,76000.0,38722.0,11384.0,47.0,826.0,1971,,1667.0,25,01030
ZCTA5 01031,38173.0,29001.0,1135.0,46.2,734.0,1940,58019600.0,1400.0,25,01031
ZCTA5 01032,68750.0,38179.0,495.0,54.6,881.0,1954,55407000.0,1714.0,25,01032
ZCTA5 01033,96979.0,45998.0,6322.0,47.5,716.0,1969,616009500.0,1875.0,25,01033
ZCTA5 01034,87750.0,38136.0,2186.0,46.6,1125.0,1976,,1573.0,25,01034
ZCTA5 01035,74364.0,46151.0,5319.0,48.9,1165.0,1971,649734400.0,2250.0,25,01035
ZCTA5 01036,91646.0,43369.0,5178.0,51.5,788.0,1966,659404300.0,1986.0,25,01036
ZCTA5 01037,80556.0,37060.0,747.0,32.3,-666666666.0,1981,62772000.0,1702.0,25,01037
ZCTA5 01038,72045.0,40071.0,2734.0,49.9,940.0,1965,286899800.0,1729.0,25,01038
ZCTA5 01039,94191.0,51111.0,1207.0,55.0,1027.0,1964,122089000.0,1769.0,25,01039
ZCTA5 01040,40769.0,23931.0,40241.0,35.2,740.0,1947,,1497.0,25,01040
ZCTA5 01050,67750.0,34872.0,2438.0,45.8,791.0,1960,192178800.0,1525.0,25,01050
ZCTA5 01053,60823.0,33144.0,1593.0,54.8,959.0,1981,,1739.0,25,01053
ZCTA5 01054,90978.0,50069.0,2001.0,47.5,1139.0,1973,,2117.0,25,01054
ZCTA5 01056,73458.0,33412.0,21291.0,44.1,825.0,1967,,1765.0,25,01056
ZCTA5 01057,83008.0,39550.0,8824.0,47.3,722.0,1973,,1691.0,25,01057
ZCTA5 01060,61798.0,38081.0,15948.0,35.1,1114.0,0,,1992.0,25,01060
ZCTA5 01062,75179.0,40428.0,10364.0,47.2,836.0,1959,1142688800.0,1870.0,25,01062
ZCTA5 01063,-666666666.0,4081.0,611.0,20.4,-666666666.0,-666666666,-666666666.0,-666666666.0,25,01063
ZCTA5 01068,88571.0,38660.0,1833.0,49.3,942.0,1982,,1919.0,25,01068
ZCTA5 01069,63750.0,34502.0,8556.0,46.5,806.0,1967,553446400.0,1638.0,25,01069
ZCTA5 01070,60000.0,41123.0,648.0,52.0,631.0,1969,,1784.0,25,01070
ZCTA5 01071,75592.0,34003.0,1318.0,45.6,788.0,1966,,1651.0,25,01071
ZCTA5 01072,80625.0,39439.0,1478.0,47.3,1179.0,1978,159008400.0,1829.0,25,01072
ZCTA5 01073,104577.0,47307.0,6144.0,47.9,705.0,1974,738860400.0,1898.0,25,01073
ZCTA5 01074,86414.0,20074.0,411.0,24.9,-666666666.0,0,,-666666666.0,25,01074
ZCTA5 01075,69346.0,35315.0,17703.0,39.1,874.0,1961,1242238800.0,1672.0,25,01075
ZCTA5 01077,73776.0,38714.0,9720.0,47.3,919.0,1975,,1902.0,25,01077
ZCTA5 01079,31594.0,30202.0,781.0,45.4,1107.0,0,44290000.0,1414.0,25,01079
ZCTA5 01080,65741.0,26380.0,2709.0,32.6,786.0,1941,80168000.0,1510.0,25,01080
ZCTA5 01081,69250.0,31950.0,1883.0,42.6,623.0,1974,,1517.0,25,01081
ZCTA5 01082,56637.0,30819.0,10580.0,43.6,777.0,1965,,1655.0,25,01082
ZCTA5 01083,60323.0,25875.0,3094.0,38.0,640.0,1974,169570500.0,1444.0,25,01083
ZCTA5 01084,75938.0,36392.0,168.0,51.5,983.0,0,,1719.0,25,01084
ZCTA5 01085,68042.0,33303.0,41780.0,39.9,842.0,1965,2591567400.0,1689.0,25,01085
ZCTA5 01086,-666666666.0,1864.0,363.0,19.2,-666666666.0,-666666666,-666666666.0,-666666666.0,25,01086
ZCTA5 01088,54286.0,29819.0,509.0,35.4,887.0,1958,44845000.0,1867.0,25,01088
ZCTA5 01089,53053.0,34222.0,28609.0,41.0,799.0,1959,1998916600.0,1715.0,25,01089
ZCTA5 01092,108725.0,40646.0,1278.0,33.1,679.0,0,,1525.0,25,01092
ZCTA5 01093,91563.0,52854.0,313.0,52.3,-666666666.0,1985,43035000.0,2125.0,25,01093
ZCTA5 01094,-666666666.0,25760.0,387.0,61.2,339.0,1963,21223400.0,1380.0,25,01094
ZCTA5 01095,108965.0,49044.0,14728.0,46.3,569.0,1962,1536972100.0,2188.0,25,01095
ZCTA5 01096,82574.0,42844.0,2443.0,47.8,909.0,1967,251342600.0,1742.0,25,01096
ZCTA5 01097,-666666666.0,12055.0,56.0,17.3,-666666666.0,1991,,-666666666.0,25,01097
ZCTA5 01098,80192.0,43675.0,1263.0,51.6,639.0,1971,,1610.0,25,01098
ZCTA5 01103,26135.0,25347.0,2332.0,40.0,819.0,0,,1443.0,25,01103
ZCTA5 01104,34937.0,21765.0,23740.0,35.4,638.0,1945,,1394.0,25,01104
ZCTA5 01105,19427.0,14174.0,11841.0,31.4,623.0,0,,1486.0,25,01105
ZCTA5 01106,121141.0,57925.0,15987.0,44.8,1299.0,1957,1942465500.0,2360.0,25,01106
ZCTA5 01107,26258.0,15056.0,11562.0,26.9,532.0,0,167292000.0,1284.0,25,01107
ZCTA5 01108,43235.0,22090.0,27054.0,33.1,803.0,0,,1450.0,25,01108
ZCTA5 01109,35339.0,16408.0,30383.0,28.8,764.0,1946,563087100.0,1244.0,25,01109
ZCTA5 01118,63571.0,30991.0,14830.0,37.4,821.0,1956,757818000.0,1515.0,25,01118
ZCTA5 01119,46985.0,24000.0,13681.0,36.6,674.0,1961,,1417.0,25,01119
ZCTA5 01128,61659.0,36658.0,2541.0,49.6,1256.0,1965,,1597.0,25,01128
ZCTA5 01129,58621.0,31146.0,6941.0,40.6,906.0,1972,394808000.0,1526.0,25,01129
ZCTA5 01151,43128.0,21099.0,9032.0,33.3,813.0,1947,,1322.0,25,01151
ZCTA5 01199,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,25,01199
ZCTA5 01201,52223.0,32549.0,44458.0,44.7,743.0,1947,2811188600.0,1390.0,25,01201
ZCTA5 01220,53223.0,32425.0,8179.0,44.6,634.0,0,393947400.0,1351.0,25,01220
ZCTA5 01222,58646.0,33494.0,807.0,44.3,1263.0,1972,,1518.0,25,01222
ZCTA5 01223,75250.0,40917.0,2443.0,52.2,843.0,1976,264721600.0,1534.0,25,01223
ZCTA5 01224,77717.0,65415.0,125.0,50.0,-666666666.0,0,,1510.0,25,01224
ZCTA5 01225,71081.0,37241.0,3105.0,51.1,894.0,1969,244000400.0,1481.0,25,01225
ZCTA5 01226,68915.0,41140.0,6769.0,50.7,723.0,1953,596570800.0,1618.0,25,01226
ZCTA5 01229,-666666666.0,22895.0,91.0,63.5,-666666666.0,0,,-666666666.0,25,01229
ZCTA5 01230,69328.0,37722.0,8525.0,49.6,856.0,1953,,1843.0,25,01230
ZCTA5 01235,63947.0,35869.0,2567.0,51.1,647.0,1973,210291100.0,1638.0,25,01235
ZCTA5 01236,64048.0,43077.0,1311.0,41.8,1026.0,0,141979000.0,2306.0,25,01236
ZCTA5 01237,67625.0,33752.0,2488.0,51.2,863.0,1976,,1575.0,25,01237
ZCTA5 01238,73333.0,36879.0,5814.0,46.6,748.0,1956,726401700.0,1751.0,25,01238
ZCTA5 01240,68393.0,53085.0,4453.0,59.1,839.0,1966,556153800.0,1785.0,25,01240
ZCTA5 01242,-666666666.0,28795.0,471.0,32.0,-666666666.0,1966,30910000.0,1320.0,25,01242
ZCTA5 01243,49643.0,42265.0,268.0,61.2,-666666666.0,1980,36216300.0,1420.0,25,01243
ZCTA5 01244,51538.0,30270.0,132.0,62.1,-666666666.0,1956,,1690.0,25,01244
ZCTA5 01245,80417.0,59396.0,836.0,56.8,995.0,1976,,2176.0,25,01245
ZCTA5 01247,44721.0,26466.0,15466.0,43.2,626.0,1946,688822200.0,1162.0,25,01247
ZCTA5 01253,85417.0,53816.0,769.0,59.7,-666666666.0,1979,107978000.0,1538.0,25,01253
ZCTA5 01254,91484.0,73078.0,902.0,59.3,1125.0,1967,272296900.0,2017.0,25,01254
ZCTA5 01255,71023.0,36236.0,891.0,48.6,-666666666.0,1974,123076500.0,1516.0,25,01255
ZCTA5 01256,58125.0,34177.0,680.0,52.3,543.0,1971,,1461.0,25,01256
ZCTA5 01257,100909.0,57523.0,2017.0,53.2,902.0,1962,333008600.0,2293.0,25,01257
ZCTA5 01258,67500.0,36030.0,488.0,50.1,-666666666.0,0,82241000.0,2083.0,25,01258
ZCTA5 01259,68438.0,59950.0,540.0,59.4,864.0,1974,,2111.0,25,01259
ZCTA5 01260,118508.0,37690.0,427.0,44.7,-666666666.0,1940,,3500.0,25,01260
ZCTA5 01262,29659.0,36541.0,1005.0,59.4,706.0,1955,152536000.0,1828.0,25,01262
ZCTA5 01264,71250.0,50757.0,206.0,55.5,-666666666.0,0,41170900.0,1688.0,25,01264
ZCTA5 01266,73906.0,48268.0,1295.0,55.9,1438.0,1967,,1818.0,25,01266
ZCTA5 01267,83939.0,33614.0,7753.0,31.2,787.0,1956,730711500.0,1847.0,25,01267
ZCTA5 01270,85417.0,47879.0,796.0,51.3,-666666666.0,1979,102305000.0,1573.0,25,01270
ZCTA5 01301,50889.0,32557.0,17617.0,43.8,797.0,1950,,1473.0,25,01301
ZCTA5 01330,70761.0,45504.0,1276.0,55.2,702.0,1959,140659400.0,1820.0,25,01330
ZCTA5 01331,57987.0,28184.0,13486.0,43.8,724.0,1950,738737200.0,1400.0,25,01331
ZCTA5 01337,66771.0,36337.0,2532.0,50.5,872.0,1968,214962300.0,1679.0,25,01337
ZCTA5 01338,60347.0,28024.0,113.0,60.4,-666666666.0,1980,15470000.0,1325.0,25,01338
ZCTA5 01339,64813.0,35278.0,1371.0,52.2,713.0,1969,,1708.0,25,01339
ZCTA5 01340,62500.0,34087.0,1779.0,52.8,669.0,1965,149490900.0,1463.0,25,01340
ZCTA5 01341,96563.0,55329.0,1929.0,51.1,975.0,1979,255099200.0,1940.0,25,01341
ZCTA5 01342,85341.0,30336.0,1259.0,41.7,1545.0,1962,,1614.0,25,01342
ZCTA5 01343,71625.0,25935.0,78.0,43.0,-666666666.0,1973,,1375.0,25,01343
ZCTA5 01344,62727.0,28845.0,1380.0,45.5,617.0,1953,,1350.0,25,01344
ZCTA5 01346,69375.0,32870.0,471.0,53.0,-666666666.0,1975,47160600.0,1625.0,25,01346
ZCTA5 01347,53846.0,34416.0,154.0,29.0,-666666666.0,0,,1560.0,25,01347
ZCTA5 01349,65536.0,27229.0,1391.0,38.2,678.0,0,,1247.0,25,01349
ZCTA5 01350,28750.0,26093.0,87.0,57.1,735.0,1964,,1063.0,25,01350
ZCTA5 01351,81042.0,39893.0,2114.0,48.3,862.0,1975,,1619.0,25,01351
ZCTA5 01354,67917.0,40218.0,1596.0,48.8,945.0,1965,,1512.0,25,01354
ZCTA5 01355,65875.0,36531.0,931.0,53.9,933.0,1973,90440100.0,1420.0,25,01355
ZCTA5 01360,75875.0,39819.0,2981.0,48.3,700.0,1959,256541000.0,1663.0,25,01360
ZCTA5 01364,50890.0,27759.0,7729.0,45.8,739.0,1955,398209800.0,1533.0,25,01364
ZCTA5 01366,71484.0,38959.0,1188.0,51.9,744.0,1948,,1727.0,25,01366
ZCTA5 01367,63750.0,28031.0,639.0,39.2,1125.0,1962,,1345.0,25,01367
ZCTA5 01368,76250.0,35816.0,1377.0,50.7,761.0,1975,116637400.0,1478.0,25,01368
ZCTA5 01370,62966.0,41266.0,3852.0,52.5,755.0,1943,377933200.0,1617.0,25,01370
ZCTA5 01373,78382.0,48051.0,4854.0,50.7,914.0,1976,581730500.0,1904.0,25,01373
ZCTA5 01375,55625.0,38897.0,3647.0,34.1,1243.0,1975,,1229.0,25,01375
ZCTA5 01376,40913.0,26967.0,5013.0,45.7,779.0,1946,252495400.0,1497.0,25,01376
ZCTA5 01378,59375.0,30445.0,792.0,54.8,638.0,1963,76254000.0,1707.0,25,01378
ZCTA5 01379,53750.0,31259.0,829.0,50.3,941.0,1982,63777000.0,1371.0,25,01379
ZCTA5 01420,57207.0,27007.0,40702.0,35.5,805.0,1950,,1652.0,25,01420
ZCTA5 01430,95037.0,39119.0,6297.0,39.2,1500.0,1981,,1791.0,25,01430
ZCTA5 01431,97958.0,40389.0,3220.0,45.9,871.0,1967,,1866.0,25,01431
ZCTA5 01432,94375.0,47324.0,7699.0,41.7,907.0,1969,709941600.0,2131.0,25,01432
ZCTA5 01434,92426.0,24118.0,1969.0,43.1,-666666666.0,1943,,2078.0,25,01434
ZCTA5 01436,73169.0,37038.0,3374.0,43.2,546.0,1958,228447000.0,1421.0,25,01436
ZCTA5 01438,119808.0,33770.0,694.0,30.8,-666666666.0,1944,30980000.0,962.0,25,01438
ZCTA5 01440,49679.0,28208.0,20610.0,41.0,721.0,1946,,1580.0,25,01440
ZCTA5 01450,129085.0,58468.0,11313.0,45.6,1213.0,1982,1680844500.0,2665.0,25,01450
